procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 102214128 106072 26385672    0    0     0    36 1720 15509  4  0 96  0  0
 2  0      0 102233248 106072 26367684    0    0     0     4 2008 19467  4  0 96  0  0
 2  0      0 102233040 106072 26366792    0    0     0     0 2085 20283  4  0 96  0  0
 2  0      0 102234096 106072 26367180    0    0     0     0 1961 18898  4  0 96  0  0
 2  0      0 102234352 106072 26367176    0    0     0     8 2037 18403  4  0 96  0  0
 2  0      0 102237272 106072 26367112    0    0     0    84 2063 20361  4  0 96  0  0
 2  0      0 102236456 106072 26367168    0    0     0     0 1880 16113  4  0 96  0  0
 1  0      0 102235984 106072 26367172    0    0     0     0 2053 19584  4  0 96  0  0
 1  0      0 102235984 106072 26367152    0    0     0     0 2054 20287  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 102236000 106072 26367168    0    0     0     0 2057 19759  4  0 96  0  0
 2  0      0 102236048 106072 26367600    0    0     0   120 1855 17383  4  0 96  0  0
 2  0      0 102235048 106072 26367524    0    0     0     0 2081 20060  4  0 96  0  0
 4  0      0 102234392 106072 26367060    0    0     0     0 2414 20024  4  0 96  0  0
 1  0      0 102216832 106072 26386400    0    0     0     0 1998 18408  4  0 96  0  0
 1  0      0 102217128 106072 26385528    0    0     0     0 2002 20328  4  0 96  0  0
 3  0      0 102215992 106072 26386304    0    0     0    24 2109 19727  4  0 96  0  0
 1  0      0 102236464 106072 26366604    0    0     0     0 2113 20265  4  0 96  0  0
 4  0      0 102236040 106072 26367092    0    0     0     0 2082 20171  4  0 96  0  0
 3  0      0 102235552 106072 26367108    0    0     0     0 1940 18993  4  0 96  0  0
 4  0      0 102235568 106072 26367092    0    0     0     0 2042 19950  4  0 96  0  0
 1  0      0 102217688 106072 26385508    0    0     0    28 1903 16396  4  0 96  0  0
 2  0      0 102235600 106072 26367100    0    0     0     0 2012 19336  4  0 96  0  0
 3  0      0 102235376 106072 26367116    0    0     0     0 2007 20099  4  0 96  0  0
 3  0      0 102234880 106072 26367524    0    0     0     0 1818 15778  4  0 96  0  0
 4  0      0 102235680 106072 26367544    0    0     0     0 2035 19942  4  0 96  0  0
 4  0      0 102235424 106072 26367524    0    0     0    28 2068 20114  4  0 96  0  0
 5  0      0 102217776 106072 26385932    0    0     0     0 1925 19594  4  0 96  0  0
 2  0      0 102235696 106072 26367104    0    0     0   268 2094 19718  4  0 96  0  0
 2  0      0 102235952 106072 26367112    0    0     0     0 1995 19800  4  0 96  0  0
 2  0      0 102235480 106072 26367116    0    0     0     0 2029 19789  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102235496 106072 26367540    0    0     0    32 1855 18603  4  0 96  0  0
 4  0      0 102235760 106072 26367524    0    0     0     0 1985 16663  4  0 96  0  0
 4  0      0 102235280 106072 26367544    0    0     0     0 2048 19961  4  0 96  0  0
 2  0      0 102235776 106072 26367100    0    0     0     0 1894 18913  4  0 96  0  0
 2  0      0 102234320 106072 26367116    0    0     0   148 2376 19936  4  0 96  0  0
 2  0      0 102234304 106072 26368088    0    0     0     0 2198 19949  4  0 96  0  0
 4  0      0 102234352 106072 26367112    0    0     0     8 2024 19929  4  0 96  0  0
 4  0      0 102234864 106072 26367120    0    0     0     0 2026 20617  4  0 96  0  0
 2  0      0 102234616 106072 26367104    0    0     0     0 2031 19623  4  0 96  0  0
 3  0      0 102234640 106072 26367548    0    0     0    76 2006 18422  4  0 96  0  0
 1  0      0 102217008 106072 26385508    0    0     0    20 2097 19353  4  0 96  0  0
 2  0      0 102235168 106072 26367124    0    0     0     0 2045 19561  4  0 96  0  0
 2  0      0 102235192 106072 26367128    0    0     0     0 2106 20268  4  0 96  0  0
 2  0      0 102234960 106072 26367556    0    0     0     0 1779 14492  4  0 96  0  0
 4  0      0 102234488 106072 26367544    0    0     0    48 2164 19264  4  0 96  0  0
 3  0      0 102216832 106072 26385948    0    0     0     0 2013 18621  4  0 96  0  0
 1  0      0 102217096 106072 26385512    0    0     0   120 2011 20033  4  0 96  0  0
 4  0      0 102235256 106072 26367128    0    0     0     0 1929 18964  4  0 96  0  0
 3  0      0 102235536 106072 26367116    0    0     0     0 2114 20208  4  0 96  0  0
 4  0      0 102235568 106072 26367128    0    0     0    12 1949 19525  4  0 96  0  0
 5  0      0 102218448 106072 26385512    0    0     0     0 1924 15764  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 102217768 106072 26385948    0    0     0     0 2046 19721  4  0 96  0  0
 1  0      0 102217536 106072 26385948    0    0     0     0 2123 19621  4  0 96  0  0
 2  0      0 102235200 106072 26367120    0    0     0     0 2100 20517  4  0 96  0  0
 1  0      0 102235552 106072 26367256    0    0     0    28 2003 19862  4  0 96  0  0
 1  0      0 102235152 106072 26367280    0    0     0     0 1914 19734  4  0 96  0  0
 3  0      0 102235720 106072 26367288    0    0     0     0 2125 20303  4  0 96  0  0
 4  0      0 102234864 106072 26367256    0    0     0     0 1743 16333  4  0 96  0  0
 4  0      0 102216288 106072 26386140    0    0     0     0 1920 20063  4  0 96  0  0
 3  0      0 102234840 106072 26367308    0    0     0    32 2057 20356  4  0 96  0  0
 2  0      0 102235360 106072 26367324    0    0     0   192 2144 19229  4  0 96  0  0
 2  0      0 102236256 106072 26367656    0    0     0     0 1980 19970  4  0 96  0  0
 2  0      0 102235536 106072 26367212    0    0     0     0 1967 19971  4  0 96  0  0
 4  0      0 102235616 106072 26367260    0    0     0     0 1986 19241  4  0 96  0  0
 2  0      0 102235248 106072 26367284    0    0     0    20 1996 17545  4  0 96  0  0
 5  0      0 102213576 106072 26386540    0    0     0     0 1892 19162  4  0 96  0  0
 1  0      0 102214272 106072 26385708    0    0     0    20 1986 20438  4  0 96  0  0
 2  0      0 102232280 106072 26367720    0    0     0     0 1948 19850  4  0 96  0  0
 1  0      0 102232792 106072 26367324    0    0     0     0 2118 20169  4  0 96  0  0
 4  0      0 102232592 106072 26367324    0    0     0    28 1944 20839  4  0 96  0  0
 1  0      0 102232584 106072 26367744    0    0     0     0 1851 17464  4  0 96  0  0
 2  0      0 102232848 106072 26367752    0    0     0     0 1931 18838  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102214456 106072 26386140    0    0     0     0 2040 19842  4  0 96  0  0
 2  0      0 102232864 106072 26367324    0    0     0     0 1865 19565  4  0 96  0  0
 2  0      0 102232880 106072 26367324    0    0     0    12 2038 20255  4  0 96  0  0
 1  0      0 102232648 106072 26367324    0    0     0     0 1991 20536  4  0 96  0  0
 4  0      0 102232192 106072 26367336    0    0     0     0 2076 20301  4  0 96  0  0
 5  0      0 102217664 106072 26379852    0    0     0     0 1808 16250  4  0 96  0  0
 1  0      0 102214048 106072 26386136    0    0     0     0 2047 19965  4  0 96  0  0
 1  0      0 102213568 106072 26385732    0    0     0    24 1933 19874  4  0 96  0  0
 1  0      0 102231480 106072 26367352    0    0     0     0 2065 20536  4  0 96  0  0
 1  0      0 102230752 106072 26367372    0    0     0     0 1978 20540  4  0 96  0  0
 1  0      0 102231264 106072 26367352    0    0     0     0 2075 21307  4  0 96  0  0
 3  0      0 102230528 106072 26367376    0    0     0     0 1762 19099  4  0 96  0  0
 3  0      0 102231040 106072 26367360    0    0     0    56 2086 20610  4  0 96  0  0
 3  0      0 102228832 106072 26367788    0    0     0     0 2236 20474  4  0 96  0  0
 1  0      0 102232176 106072 26367380    0    0     0     8 2285 19875  4  0 96  0  0
 1  0      0 102213760 106072 26385756    0    0     0     0 1831 17516  4  0 96  0  0
 2  0      0 102214280 106072 26386172    0    0     0     0 2089 20737  4  0 96  0  0
 2  0      0 102231936 106072 26367360    0    0     0    36 1904 20120  4  0 96  0  0
 2  0      0 102231952 106072 26367364    0    0     0     0 1988 19855  4  0 96  0  0
 2  0      0 102230992 106072 26367380    0    0     0     4 1797 19115  4  0 96  0  0
 4  0      0 102231232 106072 26367364    0    0     0     8 2106 20593  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102232016 106072 26367792    0    0     0     0 2057 16922  4  0 96  0  0
 2  0      0 102232048 106072 26367364    0    0     0    40 2154 19372  4  0 96  0  0
 2  0      0 102231840 106072 26367364    0    0     0     0 2084 20209  4  0 96  0  0
 1  0      0 102231376 106072 26367364    0    0     0     0 2085 19987  4  0 96  0  0
 1  0      0 102230672 106072 26367376    0    0     0    16 1726 17588  4  0 96  0  0
 4  0      0 102230920 106072 26367792    0    0     0     0 1944 18462  4  0 96  0  0
 4  0      0 102231424 106072 26367356    0    0     0    48 1970 20173  4  0 96  0  0
 1  0      0 102213552 106072 26386184    0    0     0     0 1910 19439  4  0 96  0  0
 2  0      0 102231456 106072 26367364    0    0     0     0 1956 20067  4  0 96  0  0
 2  0      0 102232176 106072 26367364    0    0     0     0 1934 18998  4  0 96  0  0
 3  0      0 102231448 106072 26367380    0    0     0     0 1880 20413  4  0 96  0  0
 1  0      0 102231952 106072 26367364    0    0     0    12 1913 19063  4  0 96  0  0
 3  0      0 102231480 106072 26367792    0    0     0     0 1887 19782  4  0 96  0  0
 3  0      0 102231496 106072 26367784    0    0     0     0 1987 19896  4  0 96  0  0
 2  0      0 102226208 106072 26372688    0    0     0     0 1769 14516  4  0 96  0  0
 1  0      0 102199304 106072 26383764    0    0     0   304 1971 18540  4  0 96  0  0
 1  0      0 101960848 106072 26383768    0    0     0    56  641  458  1  0 98  0  0
 1  0      0 101481288 106072 26383768    0    0     0     0  453  247  1  0 98  0  0
 2  0      0 100127624 106072 27846752    0    0     0     0 1079  478  1  2 97  0  0
 6  0      0 100350552 106072 27434840    0    0     0     4 6473 3112  5  1 94  0  0
 2  0      0 100419520 106072 27434840    0    0     0     0 1563  604  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100383744 106072 27434840    0    0     0    40 1022 3625  3  0 97  0  0
 2  0      0 100418544 106072 27434136    0    0     0     0  879  429  1  1 98  0  0
 1  0      0 100397072 106072 27434824    0    0     0     0 1048 3768  3  0 97  0  0
 2  0      0 99827248 106072 28023912    0    0     0     0  779  353  1  1 98  0  0
 1  0      0 100420744 106072 27434792    0    0     0     0 1034 3653  3  0 96  0  0
 1  0      0 99734120 106072 28000852    0    0     0   104  420  267  1  1 98  0  0
 1  0      0 100419840 106072 27434768    0    0     0     0 1433 4004  3  0 96  0  0
 1  0      0 99884456 106072 27850704    0    0     0     0  473  322  1  1 98  0  0
 2  0      0 100418992 106072 27434932    0    0     0     8 1321 3927  3  1 96  0  0
 1  0      0 100038848 106072 27695648    0    0     0     0  448  283  2  1 98  0  0
 2  0      0 100420560 106072 27434736    0    0     0    28 1406 4126  3  1 97  0  0
 1  0      0 100099536 106072 27636564    0    0     0     0  571  333  2  0 98  0  0
 2  0      0 100419968 106072 27435444    0    0     0     0 1259 4193  2  1 97  0  0
 1  0      0 100273816 106072 27462312    0    0     0     0  576  283  2  0 98  0  0
 3  0      0 100421088 106076 27434148    0    0     0   192 1396 2556  2  1 97  0  0
 1  0      0 100277360 106076 27459888    0    0     0    12  769 1775  3  0 97  0  0
 1  0      0 100419904 106076 27435424    0    0     0     0  659 3949  1  1 98  0  0
 1  0      0 101142112 106076 27435028    0    0     0     0 10373 5529  2  1 97  0  0
 4  0      0 101113952 106076 27434924    0    0     0     0 1806 15469  4  0 96  0  0
 1  0      0 101095904 106076 27453356    0    0     0     0 1821 18436  4  0 96  0  0
 2  0      0 101097392 106076 27451920    0    0     0   100 2079 19500  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 101115360 106076 27434400    0    0     0     0 1939 18705  4  0 96  0  0
 4  0      0 101114744 106076 27434528    0    0     0     0 1999 18395  4  0 96  0  0
 3  0      0 101114784 106076 27434432    0    0     0     0 1933 18721  4  0 96  0  0
 2  0      0 101101536 106076 27448108    0    0     0     0 1903 16321  4  0 96  0  0
 2  0      0 101115952 106076 27434432    0    0     0    28 1934 19407  4  0 96  0  0
 1  0      0 101115056 106076 27434472    0    0     0     0 2095 19152  4  0 96  0  0
 1  0      0 101115376 106076 27434468    0    0     0     0 1988 19499  4  0 96  0  0
 4  0      0 101114504 106076 27434448    0    0     0     0 1797 15864  4  0 96  0  0
 4  0      0 101097400 106076 27453320    0    0     0     0 1928 18445  4  0 96  0  0
 1  0      0 101097232 106076 27453224    0    0     0    32 2039 19063  4  0 96  0  0
 1  0      0 101115712 106076 27434500    0    0     0     0 1911 19507  4  0 96  0  0
 2  0      0 101115792 106076 27434112    0    0     0     0 2050 19257  4  0 96  0  0
 2  0      0 101114648 106076 27434952    0    0     0     0 1796 16505  4  0 96  0  0
 1  0      0 101097120 106076 27453392    0    0     0     0 1952 17294  4  0 96  0  0
 2  0      0 101116064 106076 27434388    0    0     0    28 1908 19942  4  0 96  0  0
 1  0      0 101116392 106076 27434144    0    0     0     0 1997 19167  4  0 96  0  0
 4  0      0 101115984 106076 27434388    0    0     0   132 1912 19956  4  0 96  0  0
 4  0      0 101115568 106076 27434468    0    0     0     0 1874 15561  4  0 96  0  0
 4  0      0 101115456 106076 27434816    0    0     0     0 2026 19320  4  0 96  0  0
 3  0      0 101115312 106076 27434516    0    0     0    20 2078 20224  4  0 96  0  0
 2  0      0 101116072 106076 27434384    0    0     0   156 2030 17436  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 101115648 106076 27434148    0    0     0     0 2159 19516  4  0 96  0  0
 1  0      0 101112640 106076 27434408    0    0     0     0 1982 20006  4  0 96  0  0
 4  0      0 101112736 106076 27434164    0    0     0     0 2007 18688  4  0 96  0  0
 1  0      0 101094192 106076 27453248    0    0     0    40 1676 15114  4  0 96  0  0
 1  0      0 101094256 106076 27453388    0    0     0     0 2146 19195  4  0 96  0  0
 1  0      0 101093824 106076 27453292    0    0     0     0 2098 20172  4  0 96  0  0
 1  0      0 101112560 106076 27434424    0    0     0     0 1970 19218  4  0 96  0  0
 3  0      0 101111640 106080 27434480    0    0     0   160 2081 19768  4  0 96  0  0
 4  0      0 101111216 106080 27434432    0    0     0     0 2090 19419  4  0 96  0  0
 4  0      0 101111808 106080 27434616    0    0     0     0 1758 15005  4  0 96  0  0
 2  0      0 101094528 106080 27451800    0    0     0     0 1840 17697  4  0 96  0  0
 2  0      0 101111464 106080 27434512    0    0     0     0 2008 19278  4  0 96  0  0
 2  0      0 101111792 106080 27434432    0    0     0    16 1971 19159  4  0 96  0  0
 4  0      0 101111632 106080 27434544    0    0     0    92 1936 19228  4  0 96  0  0
 1  0      0 101111712 106080 27434452    0    0     0     0 1952 18563  4  0 96  0  0
 4  0      0 101111072 106080 27435008    0    0     0     0 2101 18711  4  0 96  0  0
 1  0      0 101111136 106080 27434484    0    0     0     0 2024 16229  4  0 96  0  0
 2  0      0 101111968 106080 27434436    0    0     0     0 1918 17140  4  0 96  0  0
 1  0      0 101112048 106080 27434196    0    0     0    40 1943 19436  4  0 96  0  0
 1  0      0 101111128 106080 27434440    0    0     0     0 2034 18698  4  0 96  0  0
 2  0      0 101111208 106080 27434520    0    0     0     0 1767 15824  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 101110560 106080 27434868    0    0     0     0 1896 18878  4  0 96  0  0
 1  0      0 101092976 106080 27453372    0    0     0     0 1921 19441  4  0 96  0  0
 2  0      0 101111712 106080 27434440    0    0     0    16 1950 19704  4  0 96  0  0
 2  0      0 101111280 106080 27434552    0    0     0     0 2030 19840  4  0 96  0  0
 2  0      0 101111360 106080 27434456    0    0     0     0 2053 19894  4  0 96  0  0
 1  0      0 101111200 106080 27434440    0    0     0     0 1948 19206  4  0 96  0  0
 1  0      0 101092944 106080 27453272    0    0     0     0 1752 13376  4  0 96  0  0
 5  0      0 101092720 106080 27453260    0    0     0    28 2036 20894  4  0 96  0  0
 1  0      0 101092800 106080 27453340    0    0     0     0 2074 19213  4  0 96  0  0
 1  0      0 101111280 106080 27434440    0    0     0    96 1970 20059  4  0 96  0  0
 1  0      0 101111104 106080 27434520    0    0     0     0 2012 19536  4  0 96  0  0
 2  0      0 101110976 106080 27434440    0    0     0     0 2043 20117  4  0 96  0  0
 4  0      0 101110552 106080 27434552    0    0     0    12 1997 19874  4  0 96  0  0
 1  0      0 101092480 106080 27453276    0    0     0   124 1850 13548  4  0 96  0  0
 1  0      0 101092640 106080 27453376    0    0     0     0 2007 19263  4  0 96  0  0
 1  0      0 101092656 106080 27453308    0    0     0     0 2033 19723  4  0 96  0  0
 1  0      0 101111144 106080 27434440    0    0     0     0 2062 18914  4  0 96  0  0
 1  0      0 101110720 106080 27434488    0    0     0    24 1894 20199  4  0 96  0  0
 3  0      0 101110544 106080 27434440    0    0     0     8 2065 19633  4  0 96  0  0
 4  0      0 101110688 106080 27434948    0    0     0     0 1802 15560  4  0 96  0  0
 1  0      0 101089736 106080 27453260    0    0     0     0 1991 18622  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 101089568 106080 27453372    0    0     0     0 1936 19720  4  0 96  0  0
 1  0      0 101089408 106080 27452832    0    0     0    36 1944 19324  4  0 96  0  0
 2  0      0 101107648 106080 27434552    0    0     0     0 2135 18983  4  0 96  0  0
 1  0      0 101111312 106080 27434456    0    0     0     0 1963 19318  4  0 96  0  0
 1  0      0 101111152 106080 27434440    0    0     0     8 1909 19509  4  0 96  0  0
 4  0      0 101111040 106080 27434624    0    0     0     0 1806 15565  4  0 96  0  0
 3  0      0 101110632 106080 27434956    0    0     0    20 2066 20872  4  0 96  0  0
 5  0      0 101089152 106080 27453016    0    0     0     0 1953 17493  4  0 96  0  0
 1  0      0 101088272 106080 27453264    0    0     0     0 1973 19708  4  0 96  0  0
 2  0      0 101107216 106080 27434520    0    0     0     0 1943 19506  4  0 96  0  0
 3  0      0 101106064 106080 27434452    0    0     0   144 2146 19878  4  0 96  0  0
 2  0      0 101106416 106080 27434564    0    0     0     0 2153 19494  4  0 96  0  0
 4  0      0 101106256 106080 27434692    0    0     0     4 1875 17205  4  0 96  0  0
 3  0      0 101105840 106080 27434628    0    0     0     0 2050 20320  4  0 96  0  0
 4  0      0 101106176 106080 27434596    0    0     0     0 1993 21396  4  0 96  0  0
 1  0      0 101084512 106080 27453028    0    0     0    88 1883 15412  4  0 96  0  0
 1  0      0 101087696 106080 27453452    0    0     0     0 1854 19332  4  0 96  0  0
 1  0      0 101088280 106080 27453072    0    0     0     0 2044 19299  4  0 96  0  0
 2  0      0 101106752 106080 27434604    0    0     0     0 2002 19458  4  0 96  0  0
 3  0      0 101106592 106080 27434732    0    0     0     0 2006 19078  4  0 96  0  0
 4  0      0 101106520 106080 27434748    0    0     0     0 1888 20229  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 101106032 106080 27434604    0    0     0    40 2086 20253  4  0 96  0  0
 1  0      0 101083872 106080 27453520    0    0     0     0 1786 15032  4  0 96  0  0
 2  0      0 101086240 106080 27451092    0    0     0     0 1873 19523  4  0 96  0  0
 2  0      0 101103200 106080 27434392    0    0     0     0 1846 20039  4  0 96  0  0
 4  0      0 101102792 106080 27434636    0    0     0     0 1819 18390  4  0 96  0  0
 4  0      0 101106416 106080 27434636    0    0     0    28 2008 20034  4  0 96  0  0
 3  0      0 101105792 106080 27435112    0    0     0   120 1941 16173  4  0 96  0  0
 5  0      0 101084352 106080 27453424    0    0     0     0 1804 19193  4  0 96  0  0
 2  0      0 101103328 106080 27434700    0    0     0     0 1926 19397  4  0 96  0  0
 2  0      0 101103152 106080 27434636    0    0     0     0 1967 19691  4  0 96  0  0
 1  0      0 101102496 106080 27434604    0    0     0   140 1974 20099  4  0 96  0  0
 4  0      0 101101352 106080 27435096    0    0     0     0 1774 16105  4  0 96  0  0
 5  0      0 101083776 106080 27453456    0    0     0     0 1871 19600  4  0 96  0  0
 2  0      0 101083872 106080 27453536    0    0     0     0 2000 19928  4  0 96  0  0
 2  0      0 101099568 106080 27437024    0    0     0     0 2036 19998  4  0 96  0  0
 3  0      0 101102176 106080 27434732    0    0     0    32 1853 20193  4  0 96  0  0
 4  0      0 101102208 106080 27434652    0    0     0     0 1879 19219  4  0 96  0  0
 1  0      0 101101792 106080 27434780    0    0     0     0 1869 19601  4  0 96  0  0
 1  0      0 101084240 106080 27453224    0    0     0     0 1795 15900  4  0 96  0  0
 2  0      0 101098704 106080 27437636    0    0     0    20 1985 20175  4  0 96  0  0
 2  0      0 101102080 106080 27434844    0    0     0     0 2038 19793  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 101102160 106080 27434828    0    0     0     8 1952 20204  4  0 96  0  0
 4  0      0 101101744 106080 27434812    0    0     0     0 2062 19947  4  0 96  0  0
 3  0      0 101101328 106080 27434828    0    0     0     0 2111 20151  4  0 96  0  0
 3  0      0 101100944 106080 27435152    0    0     0    40 1893 16207  4  0 96  0  0
 1  0      0 101083296 106080 27453652    0    0     0   560 2093 19604  4  0 96  0  0
 1  0      0 101083376 106080 27453132    0    0     0     0 2051 20069  4  0 96  0  0
 1  0      0 101101856 106080 27434848    0    0     0     0 2052 21155  4  0 96  0  0
 2  0      0 101093872 106080 27444028    0    0     0     0 1814 14733  4  0 96  0  0
 2  0      0 101102528 106080 27434784    0    0     0     0 2256 20875  4  0 96  0  0
 4  0      0 101102168 106080 27435260    0    0     0     0 1936 16260  4  0 96  0  0
 2  0      0 101103744 106080 27434736    0    0     0    48 2048 20039  4  0 96  0  0
 2  0      0 101103328 106080 27434848    0    0     0     0 1823 16051  4  0 96  0  0
 2  0      0 101100816 106080 27434832    0    0     0     0 2115 20588  4  0 96  0  0
 3  0      0 101104496 106080 27434784    0    0     0     0 2080 20285  4  0 96  0  0
 2  0      0 101105088 106080 27434816    0    0     0     0 1712 15322  4  0 96  0  0
 4  0      0 101105168 106080 27434864    0    0     0    12 2232 21310  4  0 96  0  0
 5  0      0 101083248 106080 27453212    0    0     0     8 1836 15737  4  0 96  0  0
 2  0      0 101101984 106080 27434804    0    0     0     0 2134 19746  4  0 96  0  0
 4  0      0 101101600 106080 27435264    0    0     0     0 1730 16303  4  0 96  0  0
 2  0      0 101102904 106080 27434760    0    0     0     0 2057 20467  4  0 96  0  0
 1  0      0 101102736 106080 27434872    0    0     0   188 2108 20342  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 101103328 106080 27434856    0    0     0     0 1889 16835  4  0 96  0  0
 4  0      0 101101424 106080 27434952    0    0     0     0 1985 19650  4  0 96  0  0
 1  0      0 101081856 106080 27453340    0    0     0   160 2193 16614  4  0 96  0  0
 1  0      0 101100592 106080 27434900    0    0     0     0 2239 20062  4  0 96  0  0
 4  0      0 101100504 106080 27435376    0    0     0    12 2159 15994  4  0 96  0  0
 1  0      0 101096712 106080 27434852    0    0     0     0 2263 20109  4  0 96  0  0
 1  0      0 101098064 106080 27434968    0    0     0     0 2280 18229  4  0 96  0  0
 1  0      0 101080760 106080 27453348    0    0     0    76 1980 18068  4  0 96  0  0
 4  0      0 101099232 106080 27434904    0    0     0     0 2034 20194  4  0 96  0  0
 1  0      0 101081424 106080 27453772    0    0     0     0 1952 15724  4  0 96  0  0
 2  0      0 101099648 106080 27434856    0    0     0     0 2079 20483  4  0 96  0  0
 2  0      0 101098760 106080 27435396    0    0     0     4 1970 19122  4  0 96  0  0
 4  0      0 101099088 106080 27435376    0    0     0    12 1977 16280  4  0 96  0  0
 1  0      0 101080752 106080 27453756    0    0     0    12 1864 19213  4  0 96  0  0
 1  0      0 101080576 106080 27453348    0    0     0     0 2056 19109  4  0 96  0  0
 1  0      0 101099592 106080 27434872    0    0     0     0 1935 19307  4  0 96  0  0
 1  0      0 101099432 106080 27434952    0    0     0     0 1986 18588  4  0 96  0  0
 4  0      0 101099264 106080 27434856    0    0     0    28 1850 18559  4  0 96  0  0
 1  0      0 101081712 106080 27453788    0    0     0     0 1825 15643  4  0 96  0  0
 1  0      0 101081040 106080 27453348    0    0     0     0 2091 19832  4  0 96  0  0
 2  0      0 101099272 106080 27434904    0    0     0     0 2045 19735  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 101099104 106080 27434952    0    0     0     0 1837 19101  4  0 96  0  0
 2  0      0 101099184 106080 27434872    0    0     0    12 1937 17987  4  0 96  0  0
 4  0      0 101099520 106080 27434952    0    0     0     0 1945 19893  4  0 96  0  0
 3  0      0 101098848 106080 27434856    0    0     0     0 1981 18719  4  0 96  0  0
 2  0      0 101081280 106080 27453328    0    0     0     0 1915 17999  4  0 96  0  0
 2  0      0 101099504 106080 27434952    0    0     0    16 1992 20031  4  0 96  0  0
 2  0      0 101099344 106080 27434904    0    0     0    28 2055 19912  4  0 96  0  0
 4  0      0 101099176 106080 27434952    0    0     0     0 1989 19490  4  0 96  0  0
 4  0      0 101099256 106080 27434872    0    0     0     0 1930 19283  4  0 96  0  0
 3  0      0 101099152 106080 27435428    0    0     0     0 2094 16646  4  0 96  0  0
 3  0      0 101098736 106080 27435412    0    0     0     0 2038 19516  4  0 96  0  0
 2  0      0 101089104 106080 27442680    0    0     0   364 2109 19298  4  0 96  0  0
 2  0      0 101096000 106080 27434952    0    0     0     0 1976 19175  4  0 96  0  0
 2  0      0 101096400 106080 27438292    0    0     0     0 2006 19415  4  0 96  0  0
 3  0      0 101100256 106080 27434952    0    0     0     0 1839 16586  4  0 96  0  0
 5  0      0 101092144 106080 27439172    0    0     0     0 1943 16807  4  0 96  0  0
 1  0      0 101078440 106080 27453368    0    0     0    36 1801 18895  4  0 96  0  0
 3  0      0 101096912 106080 27434956    0    0     0     0 1982 18870  4  0 96  0  0
 3  0      0 101095528 106080 27435372    0    0     0     8 1878 17405  4  0 96  0  0
 4  0      0 101095608 106080 27435388    0    0     0     0 1944 17469  4  0 96  0  0
 4  0      0 101095936 106080 27435340    0    0     0     0 2028 19057  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 101078352 106080 27453356    0    0     0    28 1891 18167  4  0 96  0  0
 2  0      0 101097104 106080 27434868    0    0     0     0 2079 19189  4  0 96  0  0
 1  0      0 101096928 106080 27434980    0    0     0     0 1950 19042  4  0 96  0  0
