procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92846656 100716 32831132    0    0     0    36 2133 1749  8  1 90  0  0
 4  0      0 92845824 100716 32832216    0    0     0     0 2462 1602  9  1 90  0  0
 8  0      0 92846552 100716 32831004    0    0     0     0 2159 1358  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92845640 100716 32831048    0    0     0    16 2297 1659  8  1 91  0  0
 5  0      0 92830192 100716 32844480    0    0     0     0 2203 1654  8  1 90  0  0
 6  0      0 92843520 100716 32831416    0    0     0    32 2054 1367  8  1 91  0  0
 4  0      0 92840792 100716 32831048    0    0     0     0 2221 1685  8  1 90  0  0
 8  0      0 92810440 100716 32868688    0    0     0     0 2129 1537  8  1 90  0  0
 4  0      0 92845856 100716 32830404    0    0     0     0 2096 1484  8  1 91  0  0
 4  0      0 92844712 100716 32831740    0    0     0     4 2228 1712  8  1 90  0  0
 8  0      0 92843728 100716 32831036    0    0     0    16 2050 1399  8  1 91  0  0
 6  0      0 92817024 100716 32855516    0    0     0     0 2328 1721  8  1 91  0  0
 5  0      0 92828256 100716 32850224    0    0     0     0 2315 1636  8  1 90  0  0
 4  0      0 92846800 100716 32831192    0    0     0     0 2081 1322  8  1 91  0  0
 4  0      0 92848512 100716 32830552    0    0     0     0 2211 1705  8  1 90  0  0
 8  0      0 92793368 100716 32886684    0    0     0    32 2141 1530  8  1 91  0  0
 4  0      0 92847656 100716 32830152    0    0     0    40 2248 1544  8  1 91  0  0
 4  0      0 92846720 100716 32831044    0    0     0     0 2145 1703  8  1 91  0  0
 8  0      0 92844544 100716 32830644    0    0     0     0 1976 1352  8  1 91  0  0
 4  0      0 92843248 100716 32830752    0    0     0     0 2235 1607  8  1 91  0  0
 4  0      0 92842784 100716 32830872    0    0     0    32 2123 1750  8  1 90  0  0
 4  0      0 92848792 100716 32830000    0    0     0     0 2004 1298  8  1 91  0  0
 8  0      0 92820400 100716 32860248    0    0     0     0 1892 1396  8  1 91  0  0
 8  0      0 92804368 100716 32868040    0    0     0    12 2242 1825  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92842352 100716 32831620    0    0     0     0 2141 1498  8  1 91  0  0
 4  0      0 92843312 100716 32831720    0    0     0   156 2216 1839  9  1 90  0  0
 8  0      0 92846976 100716 32830948    0    0     0     0 2048 1425  8  1 91  0  0
 4  0      0 92846656 100716 32830596    0    0     0     0 2351 1648  8  1 90  0  0
 6  0      0 92808288 100716 32869052    0    0     0     0 2175 1794  9  1 90  0  0
 4  0      0 92848496 100716 32830272    0    0     0     0 2170 1357  8  1 91  0  0
 4  0      0 92847704 100716 32830908    0    0     0    24 2242 1622  9  1 90  0  0
 8  0      0 92789136 100716 32886400    0    0     0     0 2190 1584  8  1 91  0  0
 4  0      0 92840752 100716 32830824    0    0     0     0 2222 1568  8  1 91  0  0
 8  0      0 92839776 100716 32831248    0    0     0     0 2096 1445  8  1 91  0  0
 8  0      0 92844784 100716 32831576    0    0     0    16 2193 1604  9  1 90  0  0
 4  0      0 92843712 100720 32830480    0    0     0    48 2220 1630  8  1 91  0  0
 4  0      0 92842480 100720 32833012    0    0     0     0 2146 1789  8  1 91  0  0
 4  0      0 92843872 100720 32830144    0    0     0     0 1983 1315  8  1 91  0  0
 4  0      0 92843344 100720 32831756    0    0     0     0 2124 1567  8  1 91  0  0
 8  0      0 92774336 100720 32898628    0    0     0     4 2096 1556  8  1 91  0  0
 4  0      0 92840912 100724 32830968    0    0     0    16 2165 1570  8  1 91  0  0
 4  0      0 92840136 100724 32831580    0    0     0     0 2274 1601  8  1 90  0  0
 8  0      0 92841352 100724 32830900    0    0     0     0 2005 1478  8  1 91  0  0
 4  0      0 92842096 100724 32830440    0    0     0     0 2247 1615  8  1 90  0  0
 4  0      0 92840520 100724 32830888    0    0     0     8 2033 1364  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92839504 100728 32830932    0    0     0    28 2236 1905  9  1 90  0  0
 4  0      0 92839176 100728 32830808    0    0     0     0 2063 1617  9  1 90  0  0
 8  0      0 92797088 100728 32878588    0    0     0     0 2096 1543  8  1 91  0  0
 4  0      0 92844792 100728 32831180    0    0     0     0 2046 1537  8  1 91  0  0
 4  0      0 92844800 100728 32831084    0    0     0     0 2099 1550  8  1 91  0  0
 8  0      0 92841616 100728 32831088    0    0     0    32 1971 1524  8  1 91  0  0
 4  0      0 92843376 100728 32830596    0    0     0    44 2155 1580  8  1 91  0  0
 4  0      0 92841408 100728 32832540    0    0     0     0 1987 1601  8  1 91  0  0
 4  0      0 92839168 100728 32830820    0    0     0     0 2048 1446  8  1 91  0  0
 4  0      0 92845824 100728 32832244    0    0     0     0 2196 1601  9  1 90  0  0
 4  0      0 92841984 100728 32830388    0    0     0    32 2159 1458  8  1 91  0  0
 4  0      0 92845120 100728 32830836    0    0     0     0 2193 1755  9  1 90  0  0
 4  0      0 92843696 100728 32831832    0    0     0     0 2190 1586  9  1 90  0  0
 8  0      0 92842632 100728 32831644    0    0     0     0 2065 1528  8  1 91  0  0
 4  0      0 92844832 100728 32830276    0    0     0     0 2212 1601  8  1 90  0  0
 7  0      0 92819496 100732 32857340    0    0     0    24 2226 1622  8  1 90  0  0
 4  0      0 92844144 100732 32832136    0    0     0     0 2182 1541  8  1 91  0  0
 4  0      0 92844464 100732 32831296    0    0     0   116 2281 1666  9  1 90  0  0
 8  0      0 92823792 100732 32851636    0    0     0     0 2204 1462  8  1 90  0  0
 4  0      0 92844640 100732 32830480    0    0     0     0 2189 1702  8  1 91  0  0
 4  0      0 92844464 100736 32831804    0    0     0    40 2190 1639  9  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92839792 100736 32829964    0    0     0     0 2053 1358  8  1 91  0  0
 4  0      0 92842240 100736 32831256    0    0     0     0 2313 1774  8  1 90  0  0
 5  0      0 92828496 100736 32846620    0    0     0     0 2162 1597  8  1 90  0  0
 4  0      0 92847912 100736 32830932    0    0     0     0 2137 1480  8  1 91  0  0
 4  0      0 92845512 100740 32831236    0    0     0    52 2148 1601  8  1 90  0  0
 8  0      0 92806352 100740 32863352    0    0     0     0 2198 1443  8  1 91  0  0
 4  0      0 92844424 100740 32830280    0    0     0     0 2181 1676  8  1 91  0  0
 4  0      0 92844272 100740 32832416    0    0     0     0 2220 1611  9  1 90  0  0
 8  0      0 92845416 100740 32830624    0    0     0     0 1993 1384  8  1 91  0  0
 4  0      0 92846336 100744 32830440    0    0     0    48 2291 1727  8  1 90  0  0
 4  0      0 92844368 100744 32832588    0    0     0     0 2029 1641  8  1 91  0  0
 4  0      0 92841760 100744 32831280    0    0     0     0 2033 1299  8  1 91  0  0
 4  0      0 92836992 100744 32831080    0    0     0     0 2103 1681  8  1 91  0  0
 8  0      0 92799672 100744 32871420    0    0     0     0 2307 1443  8  1 91  0  0
 4  0      0 92836192 100748 32831872    0    0     0    16 2230 1748  8  1 91  0  0
 4  0      0 92837584 100748 32830900    0    0     0     0 2202 1620  8  1 91  0  0
 8  0      0 92837488 100748 32830976    0    0     0     0 1936 1363  8  1 91  0  0
 4  0      0 92837344 100748 32830852    0    0     0     0 2462 1755  8  1 91  0  0
 4  0      0 92836320 100748 32832192    0    0     0     0 2382 1692  8  1 91  0  0
 4  0      0 92837648 100752 32830560    0    0     0    36 2071 1316  8  1 91  0  0
 4  0      0 92837056 100752 32831736    0    0     0    68 2163 1779  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 92797304 100752 32873184    0    0     0     0 2138 1446  8  1 91  0  0
 4  0      0 92837536 100752 32830924    0    0     0     0 2004 1583  8  1 91  0  0
 4  0      0 92833728 100752 32831132    0    0     0     0 2194 1712  9  1 90  0  0
 8  0      0 92836080 100756 32830904    0    0     0    32 2022 1401  8  1 91  0  0
 8  0      0 92802592 100756 32865812    0    0     0     0 2097 1696  8  1 91  0  0
 5  0      0 92820992 100756 32850368    0    0     0     0 2164 1565  8  1 90  0  0
 4  0      0 92842752 100756 32829988    0    0     0     0 2032 1351  8  1 91  0  0
 4  0      0 92841904 100756 32832532    0    0     0     0 2140 1709  9  1 90  0  0
 8  0      0 92798568 100756 32876128    0    0     0    32 2147 1438  8  1 90  0  0
 4  0      0 92843904 100756 32829972    0    0     0     0 2088 1591  8  1 91  0  0
 4  0      0 92841632 100756 32831204    0    0     0   228 2301 1829  8  1 90  0  0
 8  0      0 92845056 100756 32830760    0    0     0     0 2017 1402  8  1 91  0  0
 4  0      0 92844152 100756 32830236    0    0     0     0 2265 1631  8  1 91  0  0
 7  0      0 92792656 100760 32882040    0    0     0    36 2204 1682  9  1 90  0  0
 4  0      0 92843264 100760 32831404    0    0     0     4 2240 1512  8  1 90  0  0
 8  0      0 92845248 100760 32833208    0    0     0     0 2077 1462  9  1 90  0  0
 8  0      0 92832672 100760 32847288    0    0     0     0 2428 1719  9  1 90  0  0
 4  0      0 92848800 100760 32830120    0    0     0     0 2163 1622  8  1 90  0  0
 5  0      0 92846704 100760 32831480    0    0     0    16 2214 1745  9  1 90  0  0
 8  0      0 92842696 100760 32829768    0    0     0     8 2096 1419  8  1 90  0  0
 4  0      0 92843920 100760 32830660    0    0     0     0 2239 1709  9  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 92824656 100760 32850276    0    0     0     0 2146 1737  8  1 90  0  0
 4  0      0 92843424 100760 32830292    0    0     0     0 2070 1310  8  1 91  0  0
 4  0      0 92846192 100764 32830944    0    0     0    28 2210 1606  8  1 90  0  0
 8  0      0 92793824 100764 32884432    0    0     0     4 2053 1612  8  1 91  0  0
 4  0      0 92846448 100764 32830884    0    0     0     0 2176 1595  8  1 91  0  0
 8  0      0 92843744 100764 32830940    0    0     0     4 1912 1424  8  1 91  0  0
 8  0      0 92842992 100764 32829844    0    0     0     0 2255 1650  9  1 90  0  0
 4  0      0 92841040 100764 32830096    0    0     0    16 2096 1626  8  1 90  0  0
 5  0      0 92823128 100764 32850312    0    0     0     0 2140 1737  8  1 90  0  0
 4  0      0 92841336 100764 32830284    0    0     0     0 1937 1347  8  1 91  0  0
 4  0      0 92838480 100764 32831096    0    0     0     0 2702 1687  9  1 90  0  0
 8  0      0 92800224 100764 32875428    0    0     0     0 2393 1696  8  1 91  0  0
 4  0      0 92843440 100772 32830908    0    0     0    36 2155 1575  8  1 91  0  0
 4  0      0 92841752 100772 32830512    0    0     0    48 2066 1649  8  1 90  0  0
 8  0      0 92844240 100772 32830436    0    0     0     0 2089 1484  8  1 91  0  0
 4  0      0 92842880 100772 32830552    0    0     0     0 2188 1637  8  1 90  0  0
 4  0      0 92844784 100772 32830488    0    0     0     4 2058 1356  8  1 91  0  0
 4  0      0 92839728 100772 32830964    0    0     0    32 2279 1768  8  1 90  0  0
 4  0      0 92841576 100772 32830384    0    0     0     0 2351 1614  9  1 90  0  0
 8  0      0 92777776 100772 32892448    0    0     0     0 2029 1625  8  1 91  0  0
 4  0      0 92838912 100772 32830356    0    0     0   200 2140 1592  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92842072 100772 32830428    0    0     0     0 2025 1569  8  1 91  0  0
 8  0      0 92838696 100776 32830732    0    0     0    24 1914 1503  8  1 91  0  0
 4  0      0 92841656 100776 32829940    0    0     0     8 2081 1580  8  1 91  0  0
 4  0      0 92837280 100776 32831804    0    0     0     0 2282 1639  8  1 91  0  0
 4  0      0 92839216 100776 32830456    0    0     0     0 2353 1565  8  1 91  0  0
 4  0      0 92839168 100776 32830900    0    0     0     0 2590 1716  8  1 91  0  0
 4  0      0 92839480 100776 32830088    0    0     0    44 2358 1504  8  1 91  0  0
 4  0      0 92836384 100776 32831004    0    0     0     0 2646 1858  8  1 90  0  0
 4  0      0 92836816 100776 32830512    0    0     0     0 2063 1632  8  1 90  0  0
 8  0      0 92838000 100776 32830712    0    0     0     8 2068 1574  8  1 91  0  0
 4  0      0 92838920 100776 32830520    0    0     0     0 2263 1664  9  1 90  0  0
 6  0      0 92805200 100780 32868452    0    0     0    52 2300 1591  9  1 90  0  0
 4  0      0 92844816 100780 32830300    0    0     0     0 1986 1540  8  1 91  0  0
 4  0      0 92844400 100780 32831096    0    0     0     4 2120 1574  8  1 91  0  0
 8  0      0 92771040 100780 32905688    0    0     0     0 2088 1636  8  1 91  0  0
 4  0      0 92849088 100780 32831364    0    0     0     0 2192 1483  8  1 91  0  0
 4  0      0 92847864 100780 32830724    0    0     0    16 2109 1589  9  1 90  0  0
 4  0      0 92850120 100780 32830044    0    0     0     0 2037 1324  8  1 91  0  0
 4  0      0 92846784 100780 32831020    0    0     0     8 2229 1785  9  1 90  0  0
 7  0      0 92792424 100780 32887824    0    0     0     0 2206 1668  9  1 90  0  0
 4  0      0 92846576 100780 32831140    0    0     0     4 2054 1431  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92846928 100780 32830716    0    0     0    28 2168 1623  9  1 90  0  0
 9  0      0 92829816 100780 32849120    0    0     0     0 2052 1490  9  1 90  0  0
 4  0      0 92850128 100780 32829424    0    0     0     4 2160 1581  8  1 91  0  0
 4  0      0 92847952 100780 32831208    0    0     0     0 2114 1598  8  1 90  0  0
 8  0      0 92851888 100780 32830272    0    0     0    12 2001 1386  8  1 91  0  0
 4  0      0 92843888 100780 32830468    0    0     0    44 2309 1769  8  1 91  0  0
 5  0      0 92824640 100780 32850520    0    0     0    72 2347 1617  8  1 90  0  0
 4  0      0 92842984 100780 32830456    0    0     0     0 2033 1283  8  1 91  0  0
 4  0      0 92840608 100780 32830476    0    0     0     0 2324 1766  9  1 90  0  0
 8  0      0 92804976 100780 32868232    0    0     0     0 2109 1595  8  1 90  0  0
 4  0      0 92841888 100780 32831344    0    0     0    16 2203 1602  8  1 91  0  0
 5  0      0 92843840 100780 32831488    0    0     0     0 2196 1617  8  1 90  0  0
 8  0      0 92846704 100780 32830928    0    0     0     0 1968 1403  8  1 91  0  0
 4  0      0 92842752 100780 32830852    0    0     0     0 2123 1750  8  1 91  0  0
 5  0      0 92827360 100780 32850540    0    0     0   312 2204 1728  8  1 91  0  0
 4  0      0 92837736 100780 32830928    0    0     0    36 1941 1364  8  1 91  0  0
 4  0      0 92839560 100780 32831132    0    0     0     0 2213 1735  9  1 90  0  0
 8  0      0 92823208 100780 32850324    0    0     0     8 2047 1473  9  1 90  0  0
 4  0      0 92839360 100780 32831232    0    0     0     0 2107 1595  8  1 91  0  0
 4  0      0 92840112 100780 32830796    0    0     0     0 2226 1683  9  1 90  0  0
 8  0      0 92842112 100788 32831636    0    0     0    44 2108 1398  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 92808592 100788 32864080    0    0     0     0 2188 1605  8  1 90  0  0
 6  0      0 92805648 100788 32868688    0    0     0     0 2316 1754  9  1 90  0  0
 4  0      0 92843808 100788 32830396    0    0     0     0 2092 1370  8  1 91  0  0
 4  0      0 92843024 100788 32830804    0    0     0     0 2278 1770  9  1 90  0  0
 8  0      0 92804816 100792 32867336    0    0     0    32 2175 1573  8  1 90  0  0
 4  0      0 92843072 100792 32829976    0    0     0     0 2207 1487  8  1 91  0  0
 4  0      0 92846368 100792 32830944    0    0     0     8 2121 1680  8  1 91  0  0
 8  0      0 92845504 100792 32830796    0    0     0     0 1975 1392  8  1 91  0  0
 4  0      0 92848736 100792 32830724    0    0     0     0 2151 1638  8  1 91  0  0
 5  0      0 92827760 100800 32849152    0    0     0    44 2089 1754  8  1 91  0  0
 4  0      0 92844408 100800 32830472    0    0     0     0 1937 1389  8  1 91  0  0
 8  0      0 92834440 100800 32842292    0    0     0     8 1953 1488  8  1 91  0  0
 8  0      0 92829328 100800 32848168    0    0     0     0 2281 1780  9  1 90  0  0
 4  0      0 92846904 100800 32830440    0    0     0     0 2242 1610  8  1 90  0  0
 4  0      0 92843872 100800 32831912    0    0     0    44 2098 1738  8  1 90  0  0
 8  0      0 92841024 100800 32830828    0    0     0     0 2149 1402  8  1 91  0  0
 4  0      0 92840472 100800 32830872    0    0     0     0 2184 1638  8  1 91  0  0
 5  0      0 92824296 100800 32849200    0    0     0     0 2201 1698  8  1 91  0  0
 4  0      0 92842992 100800 32830856    0    0     0     0 1992 1350  8  1 91  0  0
 4  0      0 92842136 100804 32830828    0    0     0    16 2240 1596  8  1 90  0  0
 9  0      0 92757728 100804 32896576    0    0   104    52 3214 2183  9  1 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 92800048 100804 32830304    0    0     0     0 2855 1830 10  1 89  0  0
 9  0      0 92793984 100804 32830816    0    0     0    12 2282 1494 10  1 89  0  0
 8  0      0 92833072 100804 32830680    0    0     0     0 2909 1996  9  1 89  0  0
 4  0      0 92835600 100804 32830712    0    0     0   136 2203 1709  8  1 91  0  0
 5  0      0 92812424 100804 32850128    0    0     0    72 2236 1732  8  1 90  0  0
 4  0      0 92833424 100804 32830620    0    0     0   320 2172 1404  8  1 91  0  0
 4  0      0 92833120 100804 32830472    0    0     0     0 2268 1612  8  1 90  0  0
 8  0      0 92800280 100804 32862416    0    0     0     0 2125 1674  8  1 91  0  0
 4  0      0 92832192 100804 32830520    0    0     0    40 2215 1545  8  1 91  0  0
 4  0      0 92830608 100804 32830692    0    0     0     0 2223 1625  9  1 90  0  0
 8  0      0 92832592 100804 32830068    0    0     0     0 2213 1508  8  1 91  0  0
 4  0      0 92831120 100804 32832044    0    0     0     8 2371 1653  9  1 90  0  0
 4  0      0 92834640 100804 32830856    0    0     0     0 2159 1378  8  1 91  0  0
 4  0      0 92831456 100808 32831716    0    0     0    76 2199 1760  9  1 90  0  0
 4  0      0 92832080 100808 32830028    0    0     0     0 2197 1612  9  1 90  0  0
 8  0      0 92800536 100808 32857572    0    0     0     0 2086 1581  8  1 90  0  0
 4  0      0 92827152 100808 32831412    0    0     0     8 2069 1520  8  1 91  0  0
 4  0      0 92827008 100808 32830624    0    0     0     0 2146 1624  8  1 91  0  0
 8  0      0 92829504 100812 32831300    0    0     0    28 2042 1517  8  1 91  0  0
 4  0      0 92829696 100812 32830592    0    0     0     0 2232 1638  8  1 91  0  0
 4  0      0 92827408 100812 32831964    0    0     0     0 2132 1597  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92823552 100812 32830964    0    0     0     0 1983 1461  8  1 91  0  0
 4  0      0 92822504 100812 32831856    0    0     0     0 2203 1636  9  1 90  0  0
 4  0      0 92821416 100812 32830828    0    0     0    32 2017 1480  8  1 91  0  0
 4  0      0 92818912 100812 32831672    0    0     0     0 2287 1764  8  1 90  0  0
 4  0      0 92824256 100812 32830868    0    0     0     0 2205 1623  8  1 90  0  0
 8  0      0 92824376 100812 32831344    0    0     0     4 1965 1526  8  1 91  0  0
 4  0      0 92824264 100812 32830760    0    0     0     0 2304 1671  8  1 91  0  0
 5  0      0 92805184 100812 32849992    0    0     0    32 2308 1725  8  1 90  0  0
 4  0      0 92825888 100812 32830760    0    0     0     0 2016 1462  8  1 91  0  0
 4  0      0 92825840 100812 32831136    0    0     0     0 2216 1617  8  1 90  0  0
 8  0      0 92768576 100812 32886904    0    0     0     0 2116 1626  8  1 91  0  0
 4  0      0 92823904 100816 32830692    0    0     0   132 2330 1619  8  1 90  0  0
 4  0      0 92828016 100816 32831780    0    0     0     0 2277 1610  9  1 90  0  0
 4  0      0 92825648 100816 32831124    0    0     0   184 2167 1350  8  1 91  0  0
 4  0      0 92825920 100816 32830672    0    0     0     0 2324 1839  9  1 90  0  0
 7  0      0 92771088 100816 32887960    0    0     0     0 2261 1593  9  1 90  0  0
 7  0      0 92826720 100816 32829820    0    0     0    16 2126 1505  8  1 91  0  0
 4  0      0 92827600 100816 32831044    0    0     0     0 2263 1601  9  1 90  0  0
 8  0      0 92788016 100816 32869108    0    0     0    32 2234 1603  8  1 90  0  0
 4  0      0 92824184 100816 32831040    0    0     0     0 2166 1583  8  1 91  0  0
 4  0      0 92827072 100816 32832084    0    0     0     0 2201 1601  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 92825408 100816 32831200    0    0     0     8 2093 1391  8  1 91  0  0
 4  0      0 92827504 100816 32831272    0    0     0    60 2338 1784  8  1 90  0  0
 6  0      0 92790688 100824 32867924    0    0     0    36 2244 1609  8  1 90  0  0
 4  0      0 92828000 100824 32831224    0    0     0     0 1986 1332  8  1 91  0  0
 5  0      0 92827608 100824 32831224    0    0     0     0 2231 1711  9  1 90  0  0
 6  0      0 92821056 100824 32839156    0    0     0     8 2250 1608  8  1 90  0  0
 4  0      0 92823488 100824 32831980    0    0     0     0 2111 1584  8  1 91  0  0
 4  0      0 92826864 100828 32831456    0    0     0    32 2301 1568  9  1 90  0  0
 8  0      0 92826416 100828 32830540    0    0     0     0 1975 1376  9  1 91  0  0
 4  0      0 92825040 100828 32831484    0    0     0     0 2348 1773  8  1 90  0  0
 5  0      0 92817664 100828 32838204    0    0     0     0 2166 1623  9  1 90  0  0
 8  0      0 92826648 100828 32831148    0    0     0     0 2062 1370  8  1 91  0  0
 4  0      0 92825664 100828 32830752    0    0     0    16 2231 1643  9  1 90  0  0
 6  0      0 92814408 100828 32843476    0    0     0     0 2308 1589  9  1 90  0  0
 4  0      0 92826728 100828 32830264    0    0     0     0 2109 1449  8  1 91  0  0
 4  0      0 92825232 100828 32832004    0    0     0     0 2253 1733  9  1 90  0  0
 8  0      0 92817968 100828 32841140    0    0     0     0 2314 1510  8  1 91  0  0
 4  0      0 92821536 100828 32832772    0    0     0    92 2240 1823  8  1 91  0  0
 4  0      0 92818448 100828 32831484    0    0     0     0 2141 1600  8  1 90  0  0
 8  0      0 92824608 100828 32831204    0    0     0     0 2094 1369  8  1 91  0  0
 4  0      0 92823848 100828 32831704    0    0     0     8 2294 1673  8  1 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 92816960 100828 32839040    0    0     0     0 2284 1692  8  1 90  0  0
 4  0      0 92822544 100828 32830856    0    0     0    28 2154 1438  8  1 91  0  0
 4  0      0 92823720 100828 32831372    0    0     0     0 2220 1724  8  1 90  0  0
 8  0      0 92823608 100828 32831228    0    0     0     0 1896 1401  8  1 91  0  0
 4  0      0 92828008 100828 32830972    0    0     0     0 2179 1664  8  1 91  0  0
 4  0      0 92821680 100828 32832216    0    0     0    92 2134 1768  8  1 90  0  0
 8  0      0 92824680 100828 32830772    0    0     0    32 2061 1392  8  1 91  0  0
 8  0      0 92785232 100828 32873448    0    0     0    12 1945 1388  8  1 91  0  0
 8  0      0 92770016 100828 32889096    0    0     0     0 2350 1886  8  1 90  0  0
 4  0      0 92825088 100828 32831232    0    0     0     4 2090 1393  8  1 91  0  0
 4  0      0 92826616 100828 32831076    0    0     0     0 2172 1714  9  1 90  0  0
 8  0      0 92828112 100828 32830892    0    0     0    32 2051 1384  8  1 90  0  0
 4  0      0 92829336 100828 32831128    0    0     0     0 2344 1664  9  1 90  0  0
 7  0      0 92774576 100828 32883132    0    0     0     0 2153 1682  9  1 90  0  0
 8  0      0 92829008 100828 32830828    0    0     0    12 2094 1442  8  1 90  0  0
 4  0      0 92829880 100828 32830740    0    0     0     0 2195 1566  9  1 90  0  0
 8  0      0 92766096 100828 32895816    0    0     0    28 2210 1883  8  1 91  0  0
 4  0      0 92830016 100828 32830952    0    0     0     0 2059 1278  8  1 91  0  0
 8  0      0 92827664 100828 32831568    0    0     0     0 2110 1459  8  1 91  0  0
 8  0      0 92828176 100828 32830052    0    0     0     0 2228 1613  8  1 90  0  0
 4  0      0 92828768 100828 32831028    0    0     0     0 2256 1654  8  1 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 92832648 100828 32830384    0    0     0    36 2169 1700  9  1 90  0  0
 8  0      0 92831424 100828 32830756    0    0     0     0 2049 1383  8  1 91  0  0
 4  0      0 92830328 100828 32831044    0    0     0     0 2274 1578  8  1 90  0  0
 7  0      0 92808664 100828 32852808    0    0     0     0 2277 1746  9  1 90  0  0
 4  0      0 92831072 100828 32830572    0    0     0   172 2125 1476  8  1 91  0  0
 4  0      0 92828736 100828 32831780    0    0     0    24 2273 1644  8  1 90  0  0
 8  0      0 92830640 100828 32830328    0    0     0     4 2023 1558  8  1 90  0  0
 4  0      0 92831448 100828 32830852    0    0     0     0 2314 1635  8  1 91  0  0
 5  0      0 92829496 100828 32830424    0    0     0     0 1988 1340  8  1 91  0  0
 8  0      0 92832872 100828 32831480    0    0     0     4 2219 1767  8  1 90  0  0
 4  0      0 92832664 100828 32830380    0    0     0    32 2144 1548  8  1 91  0  0
 6  0      0 92807504 100828 32857592    0    0     0     0 2200 1777  8  1 91  0  0
 4  0      0 92832016 100828 32830328    0    0     0     0 2497 1475  8  1 91  0  0
 4  0      0 92828960 100828 32831708    0    0     0     0 2145 1567  8  1 90  0  0
 8  0      0 92831080 100828 32834260    0    0     0     0 2034 1483  8  1 91  0  0
 4  0      0 92832480 100828 32830900    0    0     0    36 2256 1687  8  1 91  0  0
 4  0      0 92825312 100828 32830868    0    0     0    60 2399 1621  8  1 91  0  0
 4  0      0 92599400 100828 32830904    0    0     0     4 2585 1528  6  1 93  0  0
 4  0      0 90689184 100828 32830888    0    0     0     0 1292  353  6  2 93  0  0
 4  0      0 87760136 100828 34593500    0    0     0     0 1580  479  4  3 93  0  0
 8  0      0 89978408 100832 32833136    0    0     0    88 3901 1073 11  2 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 88073360 100832 34159408    0    0     0     0 2755  819 12  3 85  0  0
 8  0      0 89874936 100832 32830244    0    0     0     0 4644 1720 13  5 82  0  0
 8  0      0 89020288 100832 33226452    0    0     0     0 2763  657 13  1 85  0  0
10  0      0 89283424 100832 33422352    0    0     0    16 4970 1470 12  6 82  0  0
 8  0      0 89680704 100832 32831080    0    0     0    28 2860  901 14  1 85  0  0
11  0      0 87778808 100832 34803548    0    0     0     0 3874 1171 12  5 83  0  0
 8  0      0 89874336 100832 32831160    0    0     0     0 3549 1226 14  2 84  0  0
10  0      0 87679944 100832 34784944    0    0     0     0 3460 1130 12  4 84  0  0
 8  0      0 89875360 100832 32832864    0    0     0     0 3814 1349 14  3 83  0  0
