procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102632448  99712 25422656    0    0     0     0 1167  931  4  0 95  0  0
 2  0      0 102630032  99712 25421808    0    0     0     0 1131  894  4  0 96  0  0
 2  0      0 102629944  99712 25422636    0    0     0     0 1181  882  4  0 95  0  0
 2  0      0 102632368  99716 25421916    0    0     0    16 1248  863  4  0 96  0  0
 3  0      0 102630592  99716 25424700    0    0     0     0 1193 1157  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102632768  99716 25422716    0    0     0     0 1262 1077  4  0 95  0  0
 2  0      0 102634424  99716 25422756    0    0     0     0 1042  965  4  1 95  0  0
 3  0      0 102612312  99716 25441580    0    0     0     0 1313 1403  4  0 95  0  0
 2  0      0 102636048  99716 25423116    0    0     0    16 1187 1014  4  0 95  0  0
 4  0      0 102637664  99716 25422304    0    0     0     0 1209 1007  4  0 95  0  0
 2  0      0 102633104  99716 25423636    0    0     0     0 1196 1284  4  0 95  0  0
 2  0      0 102635432  99716 25422112    0    0     0     0 1291  863  4  0 96  0  0
 2  0      0 102635472  99716 25423348    0    0     0    16 1221  942  4  0 95  0  0
 2  0      0 102629648  99716 25422876    0    0     0    48 1252  979  4  0 96  0  0
 3  0      0 102611392  99716 25442192    0    0     0     0 1139  985  4  0 95  0  0
 2  0      0 102631504  99716 25422908    0    0     0     0 1225  877  4  0 96  0  0
 4  0      0 102627560  99716 25428552    0    0     0     0 1060  936  4  0 95  0  0
 2  0      0 102632848  99716 25423324    0    0     0     0 1153  912  4  1 96  0  0
 5  0      0 102635184  99720 25422036    0    0     0    32 1090  834  4  1 96  0  0
 2  0      0 102633728  99720 25423816    0    0     0     0 1316 1232  4  1 95  0  0
 2  0      0 102629088  99720 25422104    0    0     0     0 1072  788  4  0 96  0  0
 2  0      0 102632592  99720 25422720    0    0     0   104 1247  942  4  0 95  0  0
 2  0      0 102630032  99720 25422800    0    0     0     0 1022  945  4  0 96  0  0
 2  0      0 102631648  99720 25423592    0    0     0    76 1336 1027  4  0 95  0  0
 2  0      0 102633376  99720 25422172    0    0     0     0 1161  773  4  0 96  0  0
 4  0      0 102630928  99720 25427500    0    0     0     0 1112  925  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102635480  99720 25422760    0    0     0     0 1038  841  4  0 95  0  0
 2  0      0 102633712  99720 25422724    0    0     0     0 1164  822  4  1 96  0  0
 2  0      0 102635712  99720 25422572    0    0     0    32 1195 1110  4  1 95  0  0
 2  0      0 102630960  99720 25422804    0    0     0     0 1162  743  4  0 96  0  0
 4  0      0 102631792  99720 25423108    0    0     0     0 1045  768  4  0 95  0  0
 2  0      0 102635280  99720 25422916    0    0     0     0 1322 1084  4  1 95  0  0
 4  0      0 102620472  99720 25435360    0    0     0     4 1043  819  4  0 95  0  0
 2  0      0 102632112  99720 25422856    0    0     0    32 1204 1138  4  0 96  0  0
 4  0      0 102632544  99720 25422792    0    0     0     0 1041  842  4  0 96  0  0
 2  0      0 102631824  99720 25422888    0    0     0     0 1284 1016  4  1 95  0  0
 2  0      0 102633232  99720 25422808    0    0     0     0 1073  958  4  0 96  0  0
 2  0      0 102632688  99720 25423260    0    0     0     0 1261 1081  4  0 95  0  0
 2  0      0 102633888  99720 25422784    0    0     0    28 1096  817  4  0 96  0  0
 3  0      0 102630624  99720 25424132    0    0     0     0 1280 1109  4  0 95  0  0
 2  0      0 102634032  99720 25422768    0    0     0     0 1139  922  4  0 96  0  0
 4  0      0 102630752  99720 25422732    0    0     0     0 1169  740  4  0 96  0  0
 2  0      0 102630816  99720 25422776    0    0     0     8 1248  998  4  0 95  0  0
 2  0      0 102631504  99720 25422804    0    0     0    36 1266  829  4  0 96  0  0
 2  0      0 102630720  99720 25423356    0    0     0     0 1134  913  4  0 95  0  0
 2  0      0 102629504  99720 25423020    0    0     0     0 1217  927  4  0 96  0  0
 4  0      0 102613760  99720 25439728    0    0     0     0 1081  778  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102631104  99720 25422576    0    0     0     8 1230 1023  4  0 96  0  0
 4  0      0 102628624  99720 25423112    0    0     0    28 1110 1024  4  0 96  0  0
 2  0      0 102627808  99720 25422508    0    0     0     0 1284 1140  4  1 95  0  0
 2  0      0 102629472  99720 25423136    0    0     0     0 1096  938  4  0 95  0  0
 4  0      0 102627504  99720 25422484    0    0     0     0 1242 1042  4  0 95  0  0
 2  0      0 102633320  99720 25423128    0    0     0     0 1274 1379  4  1 95  0  0
 4  0      0 102631680  99720 25422256    0    0     0    32 1209 1307  4  1 95  0  0
 2  0      0 102629472  99720 25423572    0    0     0     0 1199 1217  5  1 95  0  0
 2  0      0 102629904  99720 25422660    0    0     0    96 1342 1246  4  0 95  0  0
 4  0      0 102603280  99720 25451656    0    0     0     0 1166 1306  5  1 95  0  0
 2  0      0 102627776  99720 25422364    0    0     0     0 1231 1030  4  1 95  0  0
 4  0      0 102596176  99724 25455604    0    0     0    64 1328 1081  5  0 95  0  0
 2  0      0 102631600  99724 25422832    0    0     0     0 1426 1336  4  0 95  0  0
 4  0      0 102630000  99724 25423272    0    0     0     0 1316 1011  4  0 95  0  0
 2  0      0 102630144  99724 25422588    0    0     0     0 1264 1149  4  1 95  0  0
 2  0      0 102623664  99724 25423716    0    0     0     0 1052  952  4  0 95  0  0
 2  0      0 102626504  99724 25422984    0    0     0    16 1248 1186  4  0 95  0  0
 2  0      0 102627808  99724 25422892    0    0     0     0 1031  777  4  0 96  0  0
 2  0      0 102632216  99724 25422704    0    0     0     0 1368  955  4  0 96  0  0
 2  0      0 102636672  99724 25422632    0    0     0     0 1277 1300  4  1 95  0  0
 2  0      0 102633424  99724 25422700    0    0     0     0 1365 1076  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102631208  99728 25422636    0    0     0    48 1099 1008  4  0 95  0  0
 2  0      0 102630768  99728 25422736    0    0     0     0 1257 1101  4  1 95  0  0
 4  0      0 102630960  99728 25422648    0    0     0     0 1075  951  4  1 95  0  0
 4  0      0 102612744  99728 25441700    0    0     0     4 1252 1117  4  0 95  0  0
 2  0      0 102630416  99728 25422396    0    0     0     0 1102  985  4  0 95  0  0
 4  0      0 102623904  99728 25429520    0    0     0    48 1217  969  4  0 95  0  0
 2  0      0 102629248  99728 25422804    0    0     0     0 1132 1105  4  0 95  0  0
 2  0      0 102628992  99728 25422900    0    0     0     0 1279 1020  4  0 96  0  0
 2  0      0 102629728  99728 25423384    0    0     0     0 1136 1096  4  0 95  0  0
 2  0      0 102632208  99728 25422468    0    0     0     0 1121  884  4  0 96  0  0
 4  0      0 102617016  99728 25438660    0    0     0    48 1100  810  4  0 95  0  0
 2  0      0 102632400  99728 25422664    0    0     0     0 1242  994  4  1 96  0  0
 4  0      0 102632344  99728 25422196    0    0     0     0  994  932  4  1 96  0  0
 2  0      0 102632344  99728 25422680    0    0     0     0 1154  843  4  0 95  0  0
 2  0      0 102629160  99728 25422560    0    0     0     0  979  705  4  0 96  0  0
 2  0      0 102628960  99728 25423024    0    0     0    32 1302 1210  4  1 95  0  0
 2  0      0 102629808  99728 25422264    0    0     0     0 1084  735  4  0 96  0  0
 2  0      0 102628960  99728 25423484    0    0     0     0 1182  891  4  0 95  0  0
 2  0      0 102630240  99728 25422280    0    0     0     0 1038  915  4  0 96  0  0
 4  0      0 102590720  99732 25459864    0    0     0   224 1268  939  4  1 95  0  0
 2  0      0 102626832  99732 25422296    0    0     0     8 1109  877  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102626480  99732 25423092    0    0     0     0 1128  947  4  0 95  0  0
 2  0      0 102627776  99732 25422312    0    0     0     0 1097  887  4  1 95  0  0
 4  0      0 102627424  99732 25423152    0    0     0     0 1218  884  4  0 96  0  0
 2  0      0 102630824  99732 25423136    0    0     0     0 1133 1207  4  1 95  0  0
 2  0      0 102631848  99736 25422336    0    0     0   100 1229 1044  4  0 95  0  0
 2  0      0 102627192  99736 25423644    0    0     0     0 1251 1386  5  1 95  0  0
 2  0      0 102628128  99736 25422928    0    0     0    84 1362 1183  4  1 95  0  0
 3  0      0 102592368  99736 25459720    0    0     0     0 1138 1347  5  1 95  0  0
 2  0      0 102627688  99736 25423356    0    0     0     0 1282 1165  4  1 95  0  0
 3  0      0 102617208  99740 25433424    0    0     0    52 1233 1073  4  1 95  0  0
 2  0      0 102628616  99740 25422940    0    0     0     4 1266  885  4  0 96  0  0
 2  0      0 102625408  99740 25422916    0    0     0     4 1025  729  4  1 96  0  0
 2  0      0 102625216  99740 25422948    0    0     0     0 1200 1036  4  1 95  0  0
 4  0      0 102625856  99740 25422852    0    0     0     0 1065  759  4  0 96  0  0
 2  0      0 102625688  99740 25423388    0    0     0    24 1323 1191  4  0 95  0  0
 2  0      0 102627104  99740 25422920    0    0     0     0 1058  927  4  0 95  0  0
 3  0      0 102608720  99740 25442016    0    0     0     0 1126 1162  4  0 95  0  0
 2  0      0 102628712  99740 25422632    0    0     0     0 1195  988  4  0 95  0  0
 4  0      0 102626288  99740 25423252    0    0     0     0 1158  925  4  0 96  0  0
 2  0      0 102629728  99740 25423560    0    0     0    32 1243  949  4  0 95  0  0
 2  0      0 102623584  99740 25423208    0    0     0    12 1065 1025  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 102623328  99740 25423572    0    0     0     0 1196  927  4  0 95  0  0
 2  0      0 102625880  99740 25423112    0    0     0     0 1213 1044  4  0 95  0  0
 4  0      0 102627712  99740 25423088    0    0     0     0 1171  969  4  0 95  0  0
 2  0      0 102627248  99748 25423540    0    0     0    28 1191 1117  4  1 95  0  0
 2  0      0 102628792  99748 25423088    0    0     0     0 1191  952  4  0 95  0  0
 4  0      0 102612856  99748 25437116    0    0     0     0 1477 1141  4  1 95  0  0
 2  0      0 102626736  99748 25423508    0    0     0     0 1451 1216  4  0 95  0  0
 2  0      0 102625296  99748 25422636    0    0     0     0 1094  936  4  1 95  0  0
 2  0      0 102628384  99748 25423536    0    0     0    28 1313 1204  4  0 95  0  0
 2  0      0 102627056  99748 25422748    0    0     0     0 1229 1009  4  0 96  0  0
 4  0      0 102628872  99748 25423112    0    0     0     0 1196 1039  4  0 95  0  0
 2  0      0 102627360  99748 25423236    0    0     0     0 1143 1193  4  0 95  0  0
 2  0      0 102627456  99748 25423268    0    0     0     0 1167  711  4  0 96  0  0
 2  0      0 102627312  99752 25423748    0    0     0    32 1322  970  4  1 95  0  0
 2  0      0 102625096  99752 25424136    0    0     0     0 1251 1056  4  1 95  0  0
 4  0      0 102590832  99752 25459264    0    0     0     0 1212 1136  5  0 95  0  0
 2  0      0 102627216  99752 25422916    0    0     0     0 1290 1359  4  1 95  0  0
 4  0      0 102617736  99752 25429124    0    0     0   204 1294 1198  5  0 95  0  0
 2  0      0 102624080  99760 25422944    0    0     0    24 1373 1368  4  1 95  0  0
 4  0      0 102624256  99760 25422880    0    0     0    56 1265 1105  4  0 95  0  0
 2  0      0 102625832  99760 25423380    0    0     0     0 1365 1285  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102628472  99760 25423360    0    0     0     8 1285 1238  4  0 95  0  0
 2  0      0 102628800  99760 25423808    0    0     0     0 1298 1276  4  1 95  0  0
 4  0      0 102625048  99764 25423292    0    0     0    28 1147 1039  4  1 95  0  0
 2  0      0 102626640  99764 25423444    0    0     0     4 1274 1333  5  1 95  0  0
 2  0      0 102626624  99764 25422916    0    0     0     0 1260 1236  4  1 95  0  0
 2  0      0 102626656  99764 25422952    0    0     0     0 1216 1081  4  0 95  0  0
 2  0      0 102627552  99764 25423492    0    0     0     0 1043  794  4  0 96  0  0
 4  0      0 102629360  99764 25422744    0    0     0    32 1174  864  4  0 95  0  0
 2  0      0 102625888  99764 25422800    0    0     0     0 1295 1264  5  1 95  0  0
 4  0      0 102626968  99764 25423552    0    0     0     8 1166 1069  5  1 95  0  0
 2  0      0 102630784  99764 25423364    0    0     0     0 1177 1267  4  1 95  0  0
 4  0      0 102627152  99764 25422984    0    0     0     0 1133  958  4  0 95  0  0
 2  0      0 102628896  99764 25422908    0    0     0    28 1231 1227  4  0 95  0  0
 2  0      0 102630120  99764 25423000    0    0     0     0 1135  890  4  0 95  0  0
 4  0      0 102594000  99764 25460228    0    0     0     8 1152 1250  5  1 95  0  0
 2  0      0 102630048  99764 25423028    0    0     0     4 1247 1021  4  1 95  0  0
 3  0      0 102630224  99764 25423424    0    0     0     0 1228 1313  4  0 95  0  0
 2  0      0 102631744  99764 25422936    0    0     0    28 1207 1058  4  0 95  0  0
 4  0      0 102630080  99764 25422160    0    0     0     0 1038  767  4  0 96  0  0
 2  0      0 102631424  99764 25423816    0    0     0     0 1217 1040  4  0 95  0  0
 2  0      0 102628768  99764 25423252    0    0     0     0 1220 1100  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 102598920  99764 25454776    0    0     0     0 1522 1136  4  1 95  0  0
 2  0      0 102629640  99764 25423132    0    0     0    40 1334 1171  4  0 95  0  0
 4  0      0 102631568  99764 25422564    0    0     0     0 1309  951  4  0 95  0  0
 2  0      0 102628080  99764 25422936    0    0     0     0 1326 1238  4  1 95  0  0
 2  0      0 102585040  99764 25455704    0    0     0     0  972  462  3  0 96  0  0
 2  0      0 102245632  99764 25455704    0    0     0     4  986  583  3  1 97  0  0
 2  0      0 101287336  99768 25455700    0    0     0    52  878  287  3  1 96  0  0
 4  0      0 99247056  99768 27684644    0    0     0     0 1987  689  2  3 95  0  0
 2  0      0 99136272  99768 27557768    0    0     0     0 1634  467  5  2 93  0  0
 6  0      0 98070192  99768 28735408    0    0     0     0 1961  596  3  2 94  0  0
 4  0      0 99239280  99768 27557784    0    0     0     0 2020  453  7  1 92  0  0
 4  0      0 98010368  99768 28341396    0    0     0   236 1741  561  5  2 93  0  0
 4  0      0 99153920  99768 27557832    0    0     0    80 2605  583  7  2 91  0  0
 4  0      0 98660784  99768 27750476    0    0     0     0 1511  414  6  1 93  0  0
 5  0      0 98622304  99768 28091780    0    0     0     0 2237  522  6  2 92  0  0
 4  0      0 98988256  99768 27558028    0    0     0     8 1631  582  7  1 92  0  0
 5  0      0 98564528  99768 28146668    0    0     0    20 2301  557  5  3 92  0  0
 4  0      0 99039256  99768 27558076    0    0     0     0 1484  383  7  1 92  0  0
 5  0      0 97941424  99768 28587968    0    0     0     4 1708  434  5  3 92  0  0
 4  0      0 99135136  99768 27558096    0    0     0     0 2208  649  7  1 92  0  0
 5  0      0 98079120  99768 28450364    0    0     0     0 1936  619  5  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 99153680  99768 27558136    0    0     0    28 1887  469  7  1 92  0  0
 4  0      0 98146032  99768 28203716    0    0     0     0 1430  439  6  2 93  0  0
 4  0      0 99157136  99768 27558048    0    0     0    16 2490  752  7  2 91  0  0
 4  0      0 98369936  99768 28003252    0    0     0     0 1466  405  6  1 93  0  0
 4  0      0 99155328  99768 27558200    0    0     0     4 2231  598  6  2 91  0  0
 4  0      0 98531784  99776 27854680    0    0     0    48 1419  381  6  1 93  0  0
 2  0      0 99153800  99776 27558064    0    0     0     0 1398  648  4  2 94  0  0
 2  0      0 99153800  99776 27558064    0    0     0     0  832  219  4  0 96  0  0
 2  0      0 99153800  99776 27558064    0    0     0     0  800  345  3  1 96  0  0
 2  0      0 99153800  99776 27558064    0    0     0     0  822  261  3  0 96  0  0
 3  0      0 100501472  99784 27557856    0    0     0    12 2252 1501  3  1 96  0  0
 5  0      0 100486904  99784 27557912    0    0     0     0 1304  954  4  0 96  0  0
 2  0      0 100487088  99784 27557132    0    0     0     0 1148  828  4  0 95  0  0
 2  0      0 100487992  99784 27557672    0    0     0     0 1065  726  4  0 96  0  0
 3  0      0 100453368  99784 27595196    0    0     0     4 1230 1132  4  0 95  0  0
 2  0      0 100487256  99784 27557624    0    0     0    72 1282  857  4  0 96  0  0
 2  0      0 100489168  99784 27557580    0    0     0     0 1225  753  4  1 96  0  0
 2  0      0 100491616  99784 27557660    0    0     0     0 1183 1034  4  0 95  0  0
 2  0      0 100489432  99784 27557612    0    0     0     0 1166  901  4  0 96  0  0
 4  0      0 100490032  99784 27557548    0    0     0     0 1151  824  4  0 96  0  0
 2  0      0 100488112  99784 27557660    0    0     0    32 1165 1018  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100484736  99784 27563872    0    0     0     0 1225  744  4  0 95  0  0
 2  0      0 100490392  99784 27557724    0    0     0     0 1257 1788  4  0 96  0  0
 4  0      0 100490984  99784 27557708    0    0     0     0 1133  764  4  0 96  0  0
 2  0      0 100487080  99784 27557856    0    0     0     0 1263 1086  4  1 95  0  0
 2  0      0 100488592  99784 27557676    0    0     0    16 1287  984  4  0 95  0  0
 4  0      0 100485848  99784 27557740    0    0     0    84 1342 1196  5  1 95  0  0
 2  0      0 100485456  99784 27557772    0    0     0     0 1325 1360  4  1 95  0  0
 4  0      0 100487304  99784 27557804    0    0     0     0 1175 1115  4  0 95  0  0
 2  0      0 100487920  99784 27558200    0    0     0   232 1433 1230  4  0 95  0  0
 2  0      0 100488256  99784 27557740    0    0     0    36 1233 1040  4  0 95  0  0
 4  0      0 100475168  99784 27571532    0    0     0     0 1233  978  4  0 95  0  0
 2  0      0 100486112  99784 27557772    0    0     0     0 1143 1174  4  0 95  0  0
 4  0      0 100487536  99784 27557740    0    0     0    12 1183  936  4  0 95  0  0
 2  0      0 100483856  99784 27557820    0    0     0     0 1291 1213  4  0 95  0  0
 2  0      0 100485024  99784 27557692    0    0     0    56 1162  828  4  0 96  0  0
 2  0      0 100484384  99784 27557788    0    0     0     0 1129  916  4  0 95  0  0
 2  0      0 100484224  99784 27557788    0    0     0     0 1139  932  4  0 96  0  0
 3  0      0 100447856  99784 27595492    0    0     0     0 1213  973  4  0 95  0  0
 2  0      0 100485568  99784 27557788    0    0     0     0 1175  836  4  0 96  0  0
 4  0      0 100484896  99784 27557888    0    0     0    32 1073  957  4  1 96  0  0
 2  0      0 100484496  99784 27557888    0    0     0     0 1231  929  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 100485088  99784 27557908    0    0     0     0 1149  892  4  0 96  0  0
 4  0      0 100468992  99788 27571412    0    0     0     8 1406  969  4  0 95  0  0
 2  0      0 100481952  99788 27557924    0    0     0     0 1240 1150  4  1 95  0  0
 2  0      0 100483040  99792 27557892    0    0     0    52 1342  988  4  0 95  0  0
 3  0      0 100465256  99792 27576324    0    0     0     0 1291 1200  4  0 95  0  0
 2  0      0 100486768  99792 27557844    0    0     0     0 1179 1027  4  1 95  0  0
 4  0      0 100486336  99792 27557700    0    0     0     0  995  773  4  0 96  0  0
 2  0      0 100486320  99792 27557716    0    0     0     0 1281 1105  4  1 95  0  0
 2  0      0 100486096  99796 27557716    0    0     0    32 1234 1039  4  0 95  0  0
 4  0      0 100472760  99796 27571752    0    0     0     0 1223  942  4  0 95  0  0
 2  0      0 100485392  99796 27557716    0    0     0     0 1121 1081  4  0 96  0  0
 4  0      0 100485416  99796 27557724    0    0     0     0 1303  814  4  0 96  0  0
 2  0      0 100484944  99796 27557724    0    0     0     0 1373 1037  4  0 95  0  0
 2  0      0 100485216  99796 27557724    0    0     0    32 1375  907  4  0 96  0  0
 2  0      0 100484752  99796 27557724    0    0     0     0 1238 1024  4  1 95  0  0
 2  0      0 100486360  99796 27558028    0    0     0     0 1269  878  4  0 96  0  0
 3  0      0 100471520  99796 27575448    0    0     0     0 1244 1234  4  0 95  0  0
 2  0      0 100487928  99796 27558028    0    0     0     0 1213  903  4  0 96  0  0
 2  0      0 100487688  99796 27557600    0    0     0    32 1064  833  4  0 96  0  0
 2  0      0 100487472  99796 27557600    0    0     0    56 1366 1111  4  0 95  0  0
 3  0      0 100487240  99796 27557600    0    0     0     0 1244 1020  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100481968  99796 27562924    0    0     0     0 1233  947  4  0 95  0  0
 2  0      0 100486792  99796 27557600    0    0     0     8 1202 1093  4  1 95  0  0
 4  0      0 100486312  99800 27557600    0    0     0    28 1250  935  4  1 95  0  0
 3  0      0 100474256  99800 27570128    0    0     0     0 1244 1155  4  0 95  0  0
 2  0      0 100485864  99800 27557600    0    0     0   172 1226 1045  4  0 95  0  0
 4  0      0 100463456  99800 27580348    0    0     0     0 1251  931  4  1 95  0  0
 2  0      0 100484720  99800 27558220    0    0     0     8 1192 1169  4  1 95  0  0
 2  0      0 100484688  99800 27557600    0    0     0    64 1314 1069  4  0 95  0  0
 2  0      0 100484224  99800 27558024    0    0     0     0 1206 1167  4  0 95  0  0
 2  0      0 100484000  99800 27558028    0    0     0     0 1231  964  4  0 95  0  0
 4  0      0 100484008  99800 27557600    0    0     0     0 1182  950  4  0 95  0  0
 2  0      0 100483792  99800 27557600    0    0     0     0 1312 1209  4  0 95  0  0
 3  0      0 100483560  99808 27557600    0    0     0    32 1116  975  4  0 95  0  0
 4  0      0 100478800  99808 27561956    0    0     0     0 1214  989  4  0 95  0  0
 2  0      0 100483176  99808 27557536    0    0     0     0 1164 1141  4  1 95  0  0
 2  0      0 100480192  99808 27557536    0    0     0     0 1279 1061  4  0 95  0  0
 3  0      0 100461408  99808 27576368    0    0     0     4 1172  993  4  1 95  0  0
 2  0      0 100483904  99808 27557600    0    0     0    16 1222 1043  4  0 95  0  0
 4  0      0 100483920  99808 27557600    0    0     0     0 1125  982  4  0 95  0  0
 2  0      0 100483464  99808 27558024    0    0     0     0 1435 1232  4  0 95  0  0
 2  0      0 100483728  99808 27557600    0    0     0     0 1128  918  4  0 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100483504  99808 27557600    0    0     0     0 1194  955  4  0 95  0  0
 2  0      0 100483280  99808 27557604    0    0     0    32 1235 1186  4  0 95  0  0
 2  0      0 100483304  99808 27557604    0    0     0     0 1307 1000  4  1 96  0  0
 2  0      0 100483960  99808 27558528    0    0     0     0 1141 1096  4  0 95  0  0
 2  0      0 100483512  99808 27557624    0    0     0     0 1157  751  4  0 96  0  0
 4  0      0 100481328  99808 27557704    0    0     0     0 1094  741  4  0 96  0  0
 2  0      0 100481008  99808 27557640    0    0     0    16 1339 1155  4  0 95  0  0
 2  0      0 100482288  99808 27557640    0    0     0     0 1066  797  4  0 96  0  0
 2  0      0 100482320  99808 27557640    0    0     0     0 1243 1030  4  0 95  0  0
 2  0      0 100482096  99808 27557640    0    0     0     0 1113  960  4  1 96  0  0
 3  0      0 100481648  99808 27558492    0    0     0     0 1311 1120  4  1 95  0  0
 2  0      0 100486840  99808 27557704    0    0     0    32 1142  869  4  0 96  0  0
 4  0      0 100459776  99808 27585792    0    0     0    64 1280 1038  4  0 95  0  0
 2  0      0 100488416  99808 27557720    0    0     0     0 1095  888  4  0 96  0  0
 2  0      0 100482896  99808 27557704    0    0     0     0 1191  825  4  0 96  0  0
 2  0      0 100486320  99808 27557596    0    0     0     0 1252 1282  4  1 95  0  0
 2  0      0 100486816  99808 27557592    0    0     0   168 1277 1016  4  0 95  0  0
 4  0      0 100483080  99808 27557624    0    0     0     0 1248 1187  4  1 95  0  0
 2  0      0 100485008  99808 27557816    0    0     0     0 1436 1374  4  1 95  0  0
 4  0      0 100485344  99808 27557720    0    0     0     0 1128 1028  4  1 95  0  0
 2  0      0 100484696  99808 27557832    0    0     0     0 1329 1302  5  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100485792  99808 27557752    0    0     0    32 1157 1039  4  1 95  0  0
 2  0      0 100483648  99808 27557752    0    0     0     0 1478 1215  4  1 95  0  0
 2  0      0 100483744  99808 27557656    0    0     0     0 1175 1124  4  1 95  0  0
 2  0      0 100481856  99808 27557832    0    0     0     0 1226 1098  4  1 95  0  0
 2  0      0 100479112  99808 27557928    0    0     0     0 1016  804  4  0 96  0  0
 4  0      0 100479952  99808 27557816    0    0     0    36 1222 1000  4  0 95  0  0
 2  0      0 100479560  99808 27557928    0    0     0     0 1200 1039  4  1 95  0  0
 4  0      0 100443864  99808 27595464    0    0     0     0 1203  962  4  1 95  0  0
 2  0      0 100480752  99808 27557932    0    0     0     0 1132  999  4  0 96  0  0
 4  0      0 100481608  99808 27557820    0    0     0     0 1267  957  4  0 95  0  0
 2  0      0 100480944  99808 27557932    0    0     0    36 1188  988  4  1 95  0  0
 4  0      0 100479456  99808 27557820    0    0     0     0 1120  947  4  0 96  0  0
 2  0      0 100480576  99808 27558168    0    0     0     0 1102  994  4  0 95  0  0
 2  0      0 100482160  99808 27557740    0    0     0     0 1166  885  4  0 96  0  0
 2  0      0 100481040  99808 27558532    0    0     0     0 1128 1146  4  1 95  0  0
 2  0      0 100482360  99808 27557708    0    0     0    16 1166  847  4  0 96  0  0
 2  0      0 100372008  99808 27557676    0    0     0     0 2342  922  4  1 96  0  0
 2  0      0 100371128  99808 27558104    0    0     0     0 1341 1218  4  0 95  0  0
 2  0      0 100373216  99808 27557664    0    0     0     0 1098  833  4  0 96  0  0
 2  0      0 100337344  99808 27595332    0    0     0     0 1190  922  4  1 95  0  0
 2  0      0 100374800  99808 27557584    0    0     0    36 1191 1109  4  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 100372624  99808 27557600    0    0     0     0 1221  982  4  1 96  0  0
 2  0      0 100371872  99808 27558460    0    0     0     0 1165 1017  4  0 95  0  0
 2  0      0 100370104  99808 27557608    0    0     0     0 1148  946  4  0 96  0  0
 4  0      0 100334232  99808 27595240    0    0     0     0 1056  838  4  0 95  0  0
 2  0      0 100373952  99808 27557672    0    0     0    36 1467 1288  4  0 95  0  0
 4  0      0 100369192  99808 27557560    0    0     0   340 1251 1126  4  0 95  0  0
 2  0      0 100367584  99808 27557752    0    0     0     0 1269  930  4  0 95  0  0
 2  0      0 100369184  99808 27557852    0    0     0     0 1030  769  4  0 96  0  0
 2  0      0 100367888  99808 27558560    0    0     0     0 1278 1244  4  0 95  0  0
 2  0      0 100370272  99816 27557884    0    0     0    60 1109  952  4  0 95  0  0
 4  0      0 100371680  99816 27557740    0    0     0     4 1121  925  4  0 95  0  0
