procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97041856 106388 32563868    0    0     0     0  788  725  2  1 98  0  0
 1  0      0 97028168 106388 32576932    0    0     0     0  835  762  2  1 97  0  0
 1  0      0 97081568 106388 32524660    0    0     0     0  819  744  2  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 97103824 106388 32502608    0    0     0     0  853  761  2  1 97  0  0
 1  0      0 97103872 106388 32502528    0    0     0    80  917  826  2  1 98  0  0
 1  0      0 97103976 106388 32502528    0    0     0     0  819  855  2  1 98  0  0
 2  0      0 97105184 106388 32502436    0    0     0     8  863  750  2  1 97  0  0
 2  0      0 97030504 106388 32577224    0    0     0     0  705  749  2  1 98  0  0
 2  0      0 97073624 106388 32531656    0    0     0     0  824  659  2  1 97  0  0
 1  0      0 97103464 106388 32501968    0    0     0    20  936  940  2  1 98  0  0
 1  0      0 97103712 106388 32502580    0    0     0     0  811  824  2  1 98  0  0
 1  0      0 97104152 106388 32502444    0    0     0     8  881  809  2  1 97  0  0
 1  0      0 97103168 106388 32502076    0    0     0     0  849  741  2  1 98  0  0
 2  0      0 97103264 106388 32502416    0    0     0     0  829  854  2  1 97  0  0
 1  0      0 97087632 106388 32518232    0    0     0    20  866  810  2  1 97  0  0
 1  0      0 97056336 106388 32549364    0    0     0     0  760  776  2  1 98  0  0
 2  0      0 97028464 106388 32577436    0    0     0     0  940  800  2  1 97  0  0
 3  0      0 97028336 106388 32577440    0    0     0     0 1070 1020  2  1 97  0  0
 3  0      0 97103056 106388 32502420    0    0     0     0 1138  904  2  1 97  0  0
 2  0      0 97103232 106388 32502528    0    0     0   108 1060  977  2  1 97  0  0
 1  0      0 97103920 106388 32501872    0    0     0     0 1297 1762  2  1 98  0  0
 1  0      0 97104032 106388 32502252    0    0     0     0 1400 1898  2  1 97  0  0
 1  0      0 97100368 106388 32502580    0    0     0     0 1359 1796  2  1 98  0  0
 1  0      0 97100848 106388 32502316    0    0     0     0 1353 1749  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97025584 106388 32577648    0    0     0   140 1311 1864  2  1 98  0  0
 1  0      0 97072800 106388 32530212    0    0     0     0  758  754  2  1 98  0  0
 2  0      0 97101408 106388 32501900    0    0     0     0  862  740  2  1 97  0  0
 1  0      0 97101408 106388 32502632    0    0     0     0  742  778  2  1 98  0  0
 2  0      0 97068576 106388 32536512    0    0     0     0  807  760  2  1 98  0  0
 1  0      0 97032632 106388 32571356    0    0     0   308  853  868  2  1 97  0  0
 1  0      0 97096984 106388 32507524    0    0     0     0  772  726  2  1 98  0  0
 1  0      0 97102368 106388 32502304    0    0     0     0  859  818  2  1 97  0  0
 1  0      0 97101968 106388 32502304    0    0     0     0  861  815  2  1 97  0  0
 1  0      0 97102216 106388 32502632    0    0     0     0  814  891  2  1 98  0  0
 1  0      0 97104320 106388 32502532    0    0     0    48  915  831  2  1 97  0  0
 1  0      0 97105016 106388 32502076    0    0     0     0  772  815  2  1 98  0  0
 1  0      0 97105104 106388 32501892    0    0     0     0  921  776  2  1 97  0  0
 2  0      0 97105200 106388 32502404    0    0     0     4  880  934  2  1 98  0  0
 1  0      0 97105544 106388 32502140    0    0     0     0  870  783  2  1 98  0  0
 1  0      0 97105392 106388 32502404    0    0     0   124  867  785  2  1 97  0  0
 1  0      0 97105504 106388 32501980    0    0     0     0  808  742  2  1 98  0  0
 2  0      0 97102112 106388 32502344    0    0     0     0  887  887  2  1 97  0  0
 2  0      0 97030264 106388 32577384    0    0     0     8  807  720  2  1 98  0  0
 1  0      0 97053288 106388 32553648    0    0     0     0  714  640  2  1 98  0  0
 1  0      0 97104784 106388 32502344    0    0     0     0  858  702  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 97105392 106388 32501816    0    0     0    36  808  882  2  1 98  0  0
 1  0      0 97036448 106388 32567976    0    0     0     0  755  683  2  1 98  0  0
 1  0      0 96832960 106388 32567980    0    0     0   112  682  528  1  0 98  0  0
 1  0      0 96305552 106388 32819572    0    0     0     0  907 1132  1  0 98  0  0
 2  0      0 95158232 106388 34207948    0    0     0     4 1632 1435  1  2 97  0  0
 1  0      0 95209912 106388 33619228    0    0     0     0 1296 1296  2  1 97  0  0
 2  0      0 95359312 106388 34208468    0    0     0     0 1185 1263  1  1 98  0  0
 1  0      0 95513136 106388 33619436    0    0     0   176 1376 1328  2  1 97  0  0
 1  0      0 94982672 106388 33744308    0    0     0     0  394  265  1  1 98  0  0
 2  0      0 95786328 106388 33619244    0    0     0     0  896  295  1  1 97  0  0
 1  0      0 95304000 106388 33619244    0    0     0     0  836  291  2  1 97  0  0
 1  0      0 94599720 106388 34125336    0    0     0     0  661  246  1  1 98  0  0
 1  0      0 95582624 106388 33619260    0    0     0    76 1187  567  2  1 97  0  0
 1  0      0 95094000 106388 33635716    0    0     0     0  431  171  1  0 98  0  0
 2  0      0 95794864 106388 33619260    0    0     0     0  898  302  1  1 97  0  0
 1  0      0 95312032 106388 33619260    0    0     0     0  624  242  2  1 97  0  0
 2  0      0 95360576 106388 34207828    0    0     0     0  630  274  1  1 98  0  0
 1  0      0 95528320 106388 33619116    0    0     0     0 1341  467  3  1 97  0  0
 1  0      0 94963096 106388 33765768    0    0     0    20  344  163  1  1 98  0  0
 2  0      0 95741600 106388 33619152    0    0     0     0 1030  322  2  1 97  0  0
 1  0      0 95257504 106388 33619152    0    0     0     0  556  375  2  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 95359960 106388 34208128    0    0     0     0  745  243  1  1 98  0  0
 1  0      0 95494568 106388 33619768    0    0     0     0  740  271  2  1 97  0  0
 1  0      0 94971648 106388 33703224    0    0     0   376  518  276  1  0 98  0  0
 2  0      0 95740624 106388 33619564    0    0     0     0  976  432  1  1 97  0  0
 1  0      0 95264992 106388 33619264    0    0     0     8  596  235  2  0 98  0  0
 1  0      0 94474352 106388 34207880    0    0     0     0  355  167  1  1 98  0  0
 1  0      0 95925864 106388 33619164    0    0     0     0  596  453  1  1 98  0  0
 2  0      0 95781088 106388 33694108    0    0     0    68 1035  997  2  1 97  0  0
 1  0      0 95792008 106388 33683456    0    0     0     0  762  596  2  1 98  0  0
 2  0      0 95856104 106388 33618732    0    0     0    80 1042  781  2  1 97  0  0
 1  0      0 95856088 106388 33619400    0    0     0     0 1074  792  2  1 98  0  0
 1  0      0 95856272 106388 33618804    0    0     0     0  822  850  2  1 98  0  0
 2  0      0 95856016 106388 33619116    0    0     0    68  851  715  2  1 97  0  0
 1  0      0 95856960 106388 33618752    0    0     0     0  706  692  2  1 98  0  0
 2  0      0 95856704 106388 33619244    0    0     0     0  707  708  2  1 98  0  0
 1  0      0 95857064 106388 33619100    0    0     0     0  908  842  2  1 97  0  0
 1  0      0 95857912 106388 33619100    0    0     0     0  747  785  2  1 98  0  0
 2  0      0 95858272 106388 33619100    0    0     0    12  886  758  2  1 97  0  0
 1  0      0 95859712 106388 33618756    0    0     0     0  778  866  2  1 98  0  0
 2  0      0 95859336 106388 33618752    0    0     0     0  893  882  2  1 98  0  0
 1  0      0 95859088 106388 33619100    0    0     0     0  781  755  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 95859688 106388 33619104    0    0     0     0  873  782  2  1 98  0  0
 1  0      0 95859288 106388 33619104    0    0     0    28  840  763  2  1 97  0  0
 1  0      0 95859728 106388 33618756    0    0     0     0  893  914  2  1 98  0  0
 2  0      0 95860592 106388 33618904    0    0     0     4  753  727  2  1 98  0  0
 1  0      0 95860440 106388 33618904    0    0     0     0  843  730  2  1 97  0  0
 1  0      0 95860528 106388 33618908    0    0     0     0  730  709  2  1 98  0  0
 2  0      0 95857296 106388 33618908    0    0     0    28 1105  980  2  1 97  0  0
 1  0      0 95857136 106388 33618908    0    0     0     0  716  736  2  1 98  0  0
 2  0      0 95856992 106388 33618908    0    0     0     0  869  808  2  1 97  0  0
 1  0      0 95857840 106388 33618908    0    0     0     0  799  771  2  1 97  0  0
 1  0      0 95857688 106388 33618908    0    0     0     0  883  833  2  1 98  0  0
 1  0      0 95856016 106388 33620360    0    0     0   272  937  813  2  1 97  0  0
 1  0      0 95840232 106388 33636060    0    0     0     0  786  773  2  1 98  0  0
 2  0      0 95858160 106388 33618904    0    0     0     0  760  713  2  1 97  0  0
 1  0      0 95858512 106388 33618748    0    0     0     0  908  879  2  1 98  0  0
 1  0      0 95857856 106388 33618760    0    0     0     0  818  768  2  1 97  0  0
 2  0      0 95807264 106388 33668928    0    0     0    44  892  738  2  1 97  0  0
 1  0      0 95837600 106388 33638800    0    0     0     0  693  626  2  1 98  0  0
 1  0      0 95856848 106388 33618764    0    0     0   536  908 1023  2  1 98  0  0
 1  0      0 95856688 106388 33618760    0    0     0     0  811  761  2  1 97  0  0
 2  0      0 95788192 106388 33688288    0    0     0     0  736  669  2  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 95796128 106388 33679572    0    0     0    68  806  613  2  1 97  0  0
 1  0      0 95857952 106388 33618528    0    0     0     4 1018  967  2  1 98  0  0
 1  0      0 95857544 106388 33618760    0    0     0     0  723  719  2  1 98  0  0
 1  0      0 95858392 106388 33618764    0    0     0    92  926  801  2  1 97  0  0
 2  0      0 95783120 106388 33694092    0    0     0     0  703  722  2  1 98  0  0
 1  0      0 95838336 106388 33636696    0    0     0   124  849  765  2  1 98  0  0
 1  0      0 95856320 106388 33618760    0    0     0     0  773  725  2  1 97  0  0
 2  0      0 95805976 106388 33668268    0    0     0     0  780  738  2  1 98  0  0
 1  0      0 95809104 106388 33668928    0    0     0     0  667  610  2  1 97  0  0
 2  0      0 95783488 106388 33693896    0    0     0    28 1037  976  2  1 98  0  0
 2  0      0 95783080 106388 33694100    0    0     0     0  774  866  2  1 97  0  0
 2  0      0 95822376 106388 33654164    0    0     0     0  870  797  2  1 97  0  0
 2  0      0 95857792 106388 33619224    0    0     0     0  802  879  2  1 98  0  0
 1  0      0 95857480 106388 33619040    0    0     0     0  978  926  2  1 97  0  0
 2  0      0 95782464 106388 33694068    0    0     0     0  697  698  2  1 98  0  0
 2  0      0 95818840 106388 33658796    0    0     0    20 1036  688  2  1 98  0  0
 1  0      0 95858400 106388 33619188    0    0     0     0  942  831  2  1 97  0  0
 1  0      0 95859088 106388 33618924    0    0     0     0  919  887  2  1 98  0  0
 2  0      0 95784320 106388 33693876    0    0     0     0  755  794  2  1 98  0  0
 1  0      0 95859760 106388 33618912    0    0     0     0  848  700  2  1 97  0  0
 1  0      0 95859096 106388 33618912    0    0     0    32  792  797  2  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 95858592 106388 33619224    0    0     0     4  932  878  2  1 97  0  0
 1  0      0 95793992 106388 33683484    0    0     0   172  658  598  2  1 98  0  0
 1  0      0 95847160 106388 33630356    0    0     0     0  875  814  2  1 98  0  0
 1  0      0 95828216 106388 33649520    0    0     0     0  867  838  2  1 97  0  0
 1  0      0 95808816 106388 33668156    0    0     0    20  906  886  2  1 98  0  0
 1  0      0 95792376 106388 33684784    0    0     0     0  844  780  2  1 97  0  0
 2  0      0 95783648 106388 33694052    0    0     0     0  871  843  2  1 98  0  0
 2  0      0 95783744 106388 33693788    0    0     0     0  861  824  2  1 97  0  0
 2  0      0 95784080 106388 33694168    0    0     0     0  945  886  2  1 97  0  0
 2  0      0 95820240 106388 33656504    0    0     0    12  828  813  2  1 97  0  0
 2  0      0 95859776 106388 33619032    0    0     0     0  918  811  2  1 97  0  0
 1  0      0 95860376 106388 33619032    0    0     0     0  788  835  2  1 97  0  0
 1  0      0 95860576 106388 33618752    0    0     0    80  958  949  2  1 98  0  0
 1  0      0 95860576 106388 33619036    0    0     0     0  837  799  2  1 97  0  0
 1  0      0 95857424 106388 33618756    0    0     0    28  847  801  2  1 97  0  0
 1  0      0 95857416 106388 33619036    0    0     0     8  815  813  2  1 97  0  0
 1  0      0 95857856 106388 33618756    0    0     0     0  907  920  2  1 97  0  0
 1  0      0 95857856 106388 33619036    0    0     0     0  798  848  2  1 97  0  0
 1  0      0 95858288 106388 33618756    0    0     0     0  928  800  2  1 97  0  0
 1  0      0 95858544 106388 33619036    0    0     0    28  781  802  2  1 98  0  0
 1  0      0 95850912 106388 33626500    0    0     0     0  963  943  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 95833520 106388 33644572    0    0     0     0  737  781  2  1 98  0  0
 1  0      0 95835520 106388 33639528    0    0     0     0  888  843  2  1 97  0  0
 1  0      0 95855928 106388 33618772    0    0     0     0  801  739  2  1 97  0  0
 2  0      0 95855768 106388 33618756    0    0     0    12  883  893  2  1 98  0  0
 2  0      0 95780752 106388 33694120    0    0     0     0  817  753  2  1 97  0  0
 1  0      0 95840064 106388 33634736    0    0     0     0  770  674  2  1 98  0  0
 1  0      0 95856304 106388 33618756    0    0     0     4 1321  933  2  1 97  0  0
 2  0      0 95856048 106388 33619100    0    0     0     0  927  912  2  1 97  0  0
 2  0      0 95780624 106388 33694120    0    0     0    36  735  762  2  1 98  0  0
 2  0      0 95842704 106388 33632588    0    0     0     0  784  752  2  1 98  0  0
 2  0      0 95855920 106392 33618760    0    0     0     8  797  805  2  1 97  0  0
 2  0      0 95856160 106516 33619104    0    0   124     4  931  934  2  1 98  0  0
 2  0      0 95780744 106516 33694124    0    0     0     0  818  776  2  1 97  0  0
 1  0      0 95846936 106516 33627716    0    0     0    56  888  839  2  1 98  0  0
 2  0      0 95855856 106516 33618760    0    0     0     0  709  695  2  1 98  0  0
 2  0      0 95781088 106516 33694124    0    0     0     0  911  866  2  1 97  0  0
 1  0      0 95822272 106516 33652340    0    0     0     0  693  649  2  1 98  0  0
 2  0      0 95856632 106516 33618752    0    0     0     0  842  815  2  1 98  0  0
 1  0      0 95856480 106516 33618752    0    0     0    56  793  793  2  1 97  0  0
 2  0      0 95779696 106516 33694116    0    0     0     0 1013  804  2  1 98  0  0
 2  0      0 95825416 106516 33648044    0    0     0     0  975  731  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 95854736 106516 33618756    0    0     0     0  813  762  2  1 98  0  0
 2  0      0 95854592 106516 33618756    0    0     0   268  827  869  2  1 98  0  0
 1  0      0 95825976 106516 33619132    0    0     0   144  833  765  1  1 98  0  0
 1  0      0 95348944 106516 33619132    0    0     0     0  342  149  1  1 98  0  0
 1  0      0 94545624 106516 34184172    0    0     0    12  393  141  1  1 98  0  0
 1  0      0 95225336 106516 33619184    0    0     0     0 1237  440  3  1 97  0  0
 1  0      0 94542920 106516 34157856    0    0     0     8  511  301  1  1 98  0  0
 2  0      0 95199448 106516 33619136    0    0     0    84 1108  438  3  1 97  0  0
 1  0      0 94690960 106516 34006348    0    0     0     0  435  152  1  1 98  0  0
 1  0      0 95200176 106516 33619200    0    0     0     0 1000  351  3  1 97  0  0
 1  0      0 94823208 106516 33874604    0    0     0     0  522  337  1  1 98  0  0
 2  0      0 95200056 106516 33618856    0    0     0     0  998  305  2  1 97  0  0
 1  0      0 94995776 106516 33704820    0    0     0    20  507  227  2  0 98  0  0
 2  0      0 95198448 106516 33618684    0    0     0     0  922  305  2  1 97  0  0
 1  0      0 94977288 106516 33721824    0    0     0     0  572  317  2  0 98  0  0
 2  0      0 95197600 106516 33618948    0    0     0     0  883  288  2  1 97  0  0
 1  0      0 95103696 106516 33619184    0    0     0     0  552  243  2  0 98  0  0
 2  0      0 95201712 106516 33619216    0    0     0    16  910  328  1  1 98  0  0
 1  0      0 95110240 106516 33619216    0    0     0     0  720  356  2  0 97  0  0
 2  0      0 95201616 106516 33619200    0    0     0     0  855  294  2  1 97  0  0
 1  0      0 95102832 106516 33619200    0    0     0     0  671  254  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 94554480 106516 34208476    0    0     0     0  725  256  1  1 98  0  0
 1  0      0 95143568 106516 33619236    0    0     0    12  922  370  2  0 97  0  0
 1  0      0 94551648 106516 34208492    0    0     0     0  433  225  1  1 98  0  0
 1  0      0 96153584 106516 33619220    0    0     0     0  629  412  1  1 98  0  0
