procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 112446560  94068 16568604    0    0     0     0  912 3737  3  0 97  0  0
 2  0      0 112447040  94068 16568596    0    0     0     0 1023 4183  3  0 97  0  0
 2  0      0 112447056  94068 16568604    0    0     0     0 1021 3834  3  0 97  0  0
 2  0      0 112447064  94068 16568604    0    0     0     0 1073 4844  3  0 97  0  0
 2  0      0 112446608  94076 16568612    0    0     0    28  935 3841  3  0 97  0  0
 1  0      0 112447600  94076 16568604    0    0     0    16 1102 3951  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 112446880  94076 16568616    0    0     0     0 1004 4267  3  0 97  0  0
 2  0      0 112447120  94076 16568604    0    0     0    68 1116 4822  3  0 97  0  0
 2  0      0 112444904  94076 16569008    0    0     0     0 1004 4006  3  0 97  0  0
 2  0      0 112445952  94084 16568536    0    0     0    84 1013 4031  3  0 97  0  0
 2  0      0 112447040  94084 16568500    0    0     0     0 1013 4462  3  0 97  0  0
 2  0      0 112447560  94084 16568500    0    0     0     0 1071 5201  3  0 97  0  0
 2  0      0 112446576  94084 16568508    0    0     0     0 1104 3764  3  0 97  0  0
 1  0      0 112447096  94084 16568928    0    0     0   292 1291 3969  3  0 97  0  0
 2  0      0 112447344  94092 16568500    0    0     0    56  989 3855  3  0 97  0  0
 1  0      0 112447616  94092 16568500    0    0     0     0  987 3925  3  0 97  0  0
 2  0      0 112447376  94092 16568500    0    0     0     0  943 4709  3  0 97  0  0
 2  0      0 112447168  94092 16568508    0    0     0     0 1033 3789  3  0 97  0  0
 1  0      0 112447160  94092 16568924    0    0     0     4  984 3797  3  0 97  0  0
 2  0      0 112447424  94100 16568504    0    0     0    72 1083 3844  3  0 97  0  0
 2  0      0 112447680  94100 16568500    0    0     0     0 1068 5073  3  0 97  0  0
 2  0      0 112447472  94100 16568508    0    0     0     0 1018 3763  3  0 97  0  0
 1  0      0 112447696  94100 16568500    0    0     0    72 1029 3915  3  0 97  0  0
 2  0      0 112447488  94100 16568508    0    0     0     0  964 3795  3  0 97  0  0
 2  0      0 112447744  94100 16568500    0    0     0    12  994 4030  3  0 97  0  0
 2  0      0 112448512  94100 16568504    0    0     0     0 1065 4683  3  0 97  0  0
 1  0      0 112448272  94100 16568504    0    0     0     0 1016 3777  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 112448296  94100 16568512    0    0     0     0 1067 4003  3  0 97  0  0
 2  0      0 112448296  94100 16568504    0    0     0     0  969 4017  3  0 97  0  0
 2  0      0 112447048  94104 16568500    0    0     0    12 1271 4761  3  0 97  0  0
 1  0      0 112446848  94104 16568504    0    0     0     0 1163 4251  3  0 97  0  0
 2  0      0 112428976  94104 16586904    0    0     0     0 1099 3932  3  0 97  0  0
 1  0      0 112446896  94104 16568932    0    0     0     0  965 3856  3  0 97  0  0
 2  0      0 112447152  94104 16568516    0    0     0     0 1046 4731  3  0 97  0  0
 1  0      0 112446904  94104 16568504    0    0     0    32 1255 4328  3  0 97  0  0
 1  0      0 112446696  94104 16568512    0    0     0   264 1198 3763  3  0 97  0  0
 2  0      0 112428784  94104 16587320    0    0     0    12  980 4001  3  0 97  0  0
 1  0      0 112446472  94104 16568516    0    0     0     0 1085 3721  3  0 97  0  0
 1  0      0 112446704  94104 16568504    0    0     0     0 1053 5140  3  0 97  0  0
 1  0      0 112446496  94108 16568508    0    0     0    84 1180 4108  3  0 97  0  0
 2  0      0 112442848  94108 16570384    0    0     0     0  940 3948  3  0 97  0  0
 2  0      0 112446528  94108 16568520    0    0     0     0 1057 3684  3  0 97  0  0
 1  0      0 112447264  94108 16568508    0    0     0    68 1037 4021  3  0 97  0  0
 2  0      0 112447272  94108 16568508    0    0     0     0 1018 4701  3  0 97  0  0
 2  0      0 112446560  94112 16568516    0    0     0    12  956 3668  3  0 97  0  0
 1  0      0 112446808  94112 16568936    0    0     0     0 1053 3795  3  0 97  0  0
 1  0      0 112446816  94112 16568520    0    0     0     0  969 3578  3  0 97  0  0
 1  0      0 112447328  94112 16568508    0    0     0     0 1038 4798  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 112446864  94112 16568516    0    0     0     0  959 3763  3  0 97  0  0
 1  0      0 112447112  94120 16568928    0    0     0    12 1083 3610  3  0 97  0  0
 1  0      0 112447136  94120 16568520    0    0     0     0 1034 3908  3  0 97  0  0
 2  0      0 112447392  94120 16568508    0    0     0     0 1044 4983  3  0 97  0  0
 2  0      0 112446928  94120 16568516    0    0     0     0  980 3737  3  0 97  0  0
 1  0      0 112447416  94120 16568508    0    0     0     0 1007 3632  3  0 97  0  0
 3  0      0 112427288  94120 16587392    0    0     0    12  986 3830  3  0 97  0  0
 2  0      0 112446240  94120 16568592    0    0     0     0 1123 3879  3  0 97  0  0
 2  0      0 112446928  94120 16568972    0    0     0     0 1055 4769  3  0 97  0  0
 1  0      0 112447416  94120 16568560    0    0     0     0 1086 3971  3  0 97  0  0
 1  0      0 112447304  94120 16568512    0    0     0     0 1112 4266  3  0 97  0  0
 2  0      0 112444288  94120 16568876    0    0     0    16  981 3814  3  0 97  0  0
 2  0      0 112445832  94120 16568512    0    0     0     0 1100 5131  3  0 97  0  0
 1  0      0 112446416  94120 16568528    0    0     0     0 1036 3920  3  0 97  0  0
 1  0      0 112447064  94120 16568996    0    0     0     0  976 3777  3  0 97  0  0
 2  0      0 112430368  94120 16582548    0    0     0     0 1192 3845  3  0 97  0  0
 1  0      0 112443624  94120 16568484    0    0     0    36  982 4179  3  0 97  0  0
 2  0      0 112445152  94120 16568512    0    0     0     0 1055 4326  3  0 97  0  0
 1  0      0 112447512  94120 16568300    0    0     0     0 1080 4677  3  0 97  0  0
 1  0      0 112446920  94120 16568600    0    0     0    12 1201 4183  3  0 97  0  0
 1  0      0 112447936  94120 16568656    0    0     0     0 1027 3812  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 112448512  94124 16568672    0    0     0   124 1001 4202  3  0 97  0  0
 2  0      0 112446256  94124 16568640    0    0     0     0 1184 4681  3  0 97  0  0
 2  0      0 112430640  94124 16584620    0    0     0     0  911 3490  3  0 97  0  0
 1  0      0 112448800  94124 16568640    0    0     0     0 1058 3456  3  0 97  0  0
 2  0      0 112446592  94124 16568972    0    0     0     0  982 4388  3  0 97  0  0
 1  0      0 112447648  94128 16568564    0    0     0    60 1336 4446  3  0 97  0  0
 1  0      0 112446896  94128 16568564    0    0     0     0 1156 3495  3  0 97  0  0
 2  0      0 112435072  94128 16580672    0    0     0     0 1064 3905  3  0 97  0  0
 1  0      0 112446432  94128 16568988    0    0     0     0  977 3731  3  0 97  0  0
 2  0      0 112446216  94128 16568576    0    0     0   220 1195 4574  3  0 97  0  0
 1  0      0 112446952  94132 16568564    0    0     0    36 1050 4634  3  0 97  0  0
 2  0      0 112428568  94132 16586968    0    0     0     0 1018 3667  3  0 97  0  0
 1  0      0 112446224  94132 16568560    0    0     0     0 1152 3546  3  0 97  0  0
 2  0      0 112445760  94132 16568572    0    0     0     0 1218 3770  3  0 97  0  0
 2  0      0 112446576  94132 16568468    0    0     0     0  999 4440  3  0 97  0  0
 1  0      0 112447408  94136 16568516    0    0     0   284 1164 4418  3  0 97  0  0
 1  0      0 112448240  94136 16568140    0    0     0     0  875 3578  3  0 97  0  0
 1  0      0 112447504  94136 16568520    0    0     0     0 1055 3871  3  0 97  0  0
 2  0      0 112447040  94136 16568532    0    0     0     4  900 4140  3  0 97  0  0
 1  0      0 112447544  94136 16568520    0    0     0     8 1072 4069  3  0 97  0  0
 2  0      0 112429408  94136 16587336    0    0     0    32  971 3957  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 112446848  94136 16568532    0    0     0     0 1114 3600  3  0 97  0  0
 2  0      0 112445592  94136 16568956    0    0     0     0 1011 4124  3  0 97  0  0
 1  0      0 112449808  94136 16569000    0    0     0     0 1124 4584  3  0 97  0  0
 2  0      0 112432008  94136 16587824    0    0     0     0 1005 3850  3  0 97  0  0
 1  0      0 112450912  94136 16568092    0    0     0    60 1134 3687  3  0 97  0  0
 1  0      0 112447472  94136 16568948    0    0     0    64  949 3777  3  0 97  0  0
 2  0      0 112450512  94136 16568552    0    0     0     0  993 4633  3  0 97  0  0
 1  0      0 112450016  94136 16568552    0    0     0     0  947 4295  3  0 97  0  0
 2  0      0 112436424  94136 16582596    0    0     0     8 1066 3697  3  0 97  0  0
 1  0      0 112449544  94136 16568548    0    0     0    24  931 3961  3  0 97  0  0
 2  0      0 112449568  94136 16568564    0    0     0     0 1044 4447  3  0 97  0  0
 2  0      0 112449312  94136 16568552    0    0     0     0  961 3602  3  0 97  0  0
 1  0      0 112449328  94136 16568552    0    0     0     0 1170 4028  3  0 97  0  0
 2  0      0 112431200  94136 16586956    0    0     0     8  925 3787  3  0 97  0  0
 1  0      0 112449104  94140 16568556    0    0     0    72 1164 4256  3  0 97  0  0
 2  0      0 112448392  94140 16568572    0    0     0     0 1061 4857  3  0 97  0  0
 1  0      0 112448624  94140 16568560    0    0     0     0 1160 4159  3  0 97  0  0
 2  0      0 112430496  94140 16586964    0    0     0     0  944 3793  3  0 97  0  0
 1  0      0 112448400  94140 16568556    0    0     0    92 1088 3697  3  0 97  0  0
 2  0      0 112447440  94144 16568572    0    0     0    44 1030 4339  3  0 97  0  0
 1  0      0 112448176  94144 16568560    0    0     0     0 1163 5138  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 112447440  94144 16568568    0    0     0     0  926 3488  3  0 97  0  0
 1  0      0 112447952  94144 16568556    0    0     0     0 1060 3888  3  0 97  0  0
 2  0      0 112446984  94144 16568572    0    0     0     0  951 4162  3  0 97  0  0
 2  0      0 112447720  94148 16568556    0    0     0    44 1145 4002  3  0 97  0  0
 1  0      0 112445216  94148 16568608    0    0     0     0 1060 4507  3  0 97  0  0
 1  0      0 112445792  94148 16568560    0    0     0     0 1011 3985  3  0 97  0  0
 1  0      0 112445872  94148 16568640    0    0     0     0 1035 4183  3  0 97  0  0
 2  0      0 112446544  94148 16568564    0    0     0     0 1029 4336  3  0 97  0  0
 1  0      0 112447512  94148 16568564    0    0     0    12 1006 4660  3  0 97  0  0
 2  0      0 112447520  94148 16568580    0    0     0     0  982 3923  3  0 97  0  0
 2  0      0 112447312  94148 16568588    0    0     0     0  909 4005  3  0 97  0  0
 1  0      0 112447312  94148 16569004    0    0     0     0 1112 4061  3  0 97  0  0
 2  0      0 112446840  94148 16568592    0    0     0     0  993 4163  3  0 97  0  0
 2  0      0 112447576  94152 16568576    0    0     0    12 1140 4824  3  0 97  0  0
 2  0      0 112447336  94152 16568580    0    0     0     0  943 3817  3  0 97  0  0
 1  0      0 112447112  94152 16568588    0    0     0     0 1083 4154  3  0 97  0  0
 2  0      0 112447112  94152 16568588    0    0     0     0 1121 3873  3  0 97  0  0
 2  0      0 112446640  94152 16568604    0    0     0     0 1060 4715  3  0 97  0  0
 1  0      0 112446640  94160 16568592    0    0     0    52 1017 3872  3  0 97  0  0
 1  0      0 112446416  94160 16568604    0    0     0     0 1143 4264  3  0 97  0  0
 2  0      0 112445656  94160 16568164    0    0     0     0  982 3872  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 112446080  94160 16569004    0    0     0   256 1174 4872  3  0 97  0  0
 2  0      0 112447072  94160 16568624    0    0     0     0  958 3771  3  0 97  0  0
 2  0      0 112445856  94164 16568632    0    0     0   112 1118 4226  3  0 97  0  0
 1  0      0 112446096  94164 16569052    0    0     0     0 1023 4231  3  0 97  0  0
 2  0      0 112446112  94164 16568632    0    0     0     0 1077 3968  3  0 97  0  0
 2  0      0 112446112  94164 16568624    0    0     0     0 1010 4802  3  0 97  0  0
 2  0      0 112446376  94164 16568624    0    0     0    76 1129 4028  3  0 97  0  0
 1  0      0 112445664  94172 16568632    0    0     0    48  983 3974  3  0 97  0  0
 2  0      0 112446432  94172 16568624    0    0     0     0  971 3650  3  0 97  0  0
 3  0      0 112427792  94172 16587440    0    0     0     0  883 3753  3  0 97  0  0
 2  0      0 112446208  94172 16568624    0    0     0     0 1173 5092  3  0 97  0  0
 2  0      0 112445712  94172 16568624    0    0     0     0  938 3490  3  0 97  0  0
 2  0      0 112445504  94176 16568632    0    0     0    56  987 3481  3  0 97  0  0
 2  0      0 112445744  94176 16568620    0    0     0     0 1019 3998  3  0 97  0  0
 2  0      0 112445760  94176 16568624    0    0     0     0 1096 4589  3  0 97  0  0
 1  0      0 112445528  94176 16568632    0    0     0    68 1023 3637  3  0 97  0  0
 2  0      0 112445528  94176 16568624    0    0     0     0 1009 3692  3  0 97  0  0
 2  0      0 112445544  94176 16568620    0    0     0    28  989 3923  3  0 97  0  0
 2  0      0 112445568  94176 16568636    0    0     0     0 1128 4875  3  0 97  0  0
 2  0      0 112445824  94176 16568624    0    0     0     0  905 4034  3  0 97  0  0
 1  0      0 112445344  94176 16568636    0    0     0     0  995 3582  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 112445600  94176 16568624    0    0     0   216 1098 3923  3  0 97  0  0
 2  0      0 112445368  94176 16568636    0    0     0    52 1149 4098  3  0 97  0  0
 2  0      0 112445368  94176 16568612    0    0     0     0 1078 4781  3  0 97  0  0
 2  0      0 112445632  94176 16568628    0    0     0     0 1010 3735  3  0 97  0  0
 1  0      0 112445408  94176 16568636    0    0     0     0  990 3856  3  0 97  0  0
 2  0      0 112445912  94176 16568628    0    0     0    60 1031 3920  3  0 97  0  0
 2  0      0 112444944  94184 16568640    0    0     0    28 1019 4636  3  0 97  0  0
 2  0      0 112444672  94184 16569596    0    0     0     0  987 3834  3  0 97  0  0
 2  0      0 112445224  94184 16568636    0    0     0    12  925 3456  3  0 97  0  0
 1  0      0 112445472  94184 16569056    0    0     0     0 1084 3846  3  0 97  0  0
 2  0      0 112445736  94184 16568636    0    0     0     0 1024 4177  3  0 97  0  0
 2  0      0 112445984  94188 16568624    0    0     0    72 1128 4798  3  0 97  0  0
 2  0      0 112445744  94188 16568628    0    0     0     0  918 3511  3  0 97  0  0
 1  0      0 112445544  94188 16568640    0    0     0     0 1111 4125  3  0 97  0  0
 2  0      0 112445792  94188 16568640    0    0     0     0  932 3907  3  0 97  0  0
 2  0      0 112443568  94188 16568684    0    0     0    64 1170 4643  3  0 97  0  0
 2  0      0 112445120  94192 16568600    0    0     0    20 1080 4139  3  0 97  0  0
 1  0      0 112444480  94192 16568588    0    0     0     0 1209 4269  3  0 97  0  0
 2  0      0 112446032  94220 16568640    0    0     0   520 1084 4178  3  0 97  0  0
 2  0      0 112446896  94220 16568160    0    0     0     0 1080 4947  3  0 97  0  0
 2  0      0 112443888  94220 16568632    0    0     0     0  964 3729  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 112444728  94220 16568584    0    0     0   192 1417 4227  3  0 97  0  0
 1  0      0 112446064  94224 16568628    0    0     0   164 1853 5710  3  0 97  0  0
 3  0      0 112445888  94224 16568580    0    0     0    96 1134 4164  3  0 97  0  0
 2  0      0 112446736  94224 16568204    0    0     0     0 1010 4818  3  0 97  0  0
 1  0      0 112443976  94224 16568580    0    0     0     0  997 3810  3  0 97  0  0
 1  0      0 112443840  94224 16568660    0    0     0     0  974 3987  3  0 97  0  0
 2  0      0 112444888  94228 16568596    0    0     0   140  983 3895  3  0 97  0  0
 1  0      0 112446488  94228 16568656    0    0     0     8  952 3956  3  0 97  0  0
 2  0      0 112446512  94228 16568672    0    0     0     0 1120 5099  3  0 97  0  0
 1  0      0 112446256  94228 16568660    0    0     0     0  971 3862  3  0 97  0  0
 1  0      0 112427296  94228 16585332    0    0     0     0 1087 3707  3  0 97  0  0
 1  0      0 112575880  94228 16585008    0    0     0     0  940 3962  2  0 98  0  0
 1  0      0 112124592  94236 16585048    0    0     0   132  600  336  1  0 98  0  0
 1  0      0 111574736  94236 16716696    0    0     0     0  374  222  1  1 98  0  0
 2  0      0 110161184  94236 18224712    0    0     0     0 1243  429  1  2 97  0  0
 3  0      0 110474224  94236 17738680    0    0     0     0 2338 1099  4  1 95  0  0
 2  0      0 110662848  94236 17636072    0    0     0     0 1533  569  3  1 96  0  0
 2  0      0 110602368  94240 17636072    0    0     0    40  946 1108  3  0 96  0  0
 2  0      0 110071856  94240 18224900    0    0     0     0 1098  439  2  1 97  0  0
 2  0      0 110664080  94240 17636056    0    0     0     0  941 1190  3  0 96  0  0
 1  0      0 110081760  94240 18098176    0    0     0     0  830  451  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 110662992  94240 17636744    0    0     0     8 1103 1239  3  1 97  0  0
 2  0      0 110287264  94240 17891992    0    0     0    60  845  223  3  1 96  0  0
 2  0      0 110661344  94240 17636000    0    0     0     0 1187 1337  2  1 97  0  0
 2  0      0 110464056  94240 17714416    0    0     0     0  836  312  3  0 96  0  0
 2  0      0 110663936  94240 17636712    0    0     0     0 1205 1358  2  1 96  0  0
 2  0      0 110550712  94240 17635992    0    0     0     4  802  274  3  0 96  0  0
 2  0      0 110663504  94244 17635856    0    0     0    12 1029  465  2  1 97  0  0
 2  0      0 110605816  94244 17635864    0    0     0     0  909 1201  4  0 96  0  0
 2  0      0 110662600  94244 17636960    0    0     0     0 1180  453  2  1 96  0  0
 2  0      0 110653872  94244 17635912    0    0     0     0  861  958  4  0 96  0  0
 2  0      0 110071712  94244 18224676    0    0     0     4 1074  427  2  1 97  0  0
 2  0      0 110664176  94248 17635956    0    0     0    12  980 1304  3  0 96  0  0
 1  0      0 110073008  94248 18225216    0    0     0     0  945  400  2  1 97  0  0
 1  0      0 110661776  94248 17635800    0    0     0     0  569 1092  2  0 98  0  0
 1  0      0 111618016  94248 17635792    0    0     0     0  646  471  2  0 98  0  0
 1  0      0 114110056  94248 16358400    0    0     0     0 1754  599  1  1 98  0  0
